rating,num_review,wine_type,size (cL),name,price,country,abv,year,url
0.0,0,white,75.0,Espelt Vailet,out of stock,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/espelt-vailet.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Condes de Albarei,10.17,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/condes-de-albarei.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Les Sorcières du Clos des Fées Blanc,out of stock,France,12.5,2019.0,https://www.decantalo.com/uk/en/les-sorcieres-du-clos-des-fees-blanc.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Zind-Humbrecht Gewürztraminer Roche Calcaire,out of stock,France,13.5,2018.0,https://www.decantalo.com/uk/en/zind-humbrecht-gewurztraminer-roche-calcaire.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Zind-Humbrecht Riesling Roche Granitique,24.93,France,12.3,2020.0,https://www.decantalo.com/uk/en/zind-humbrecht-riesling-roche-granitique.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Zind-Humbrecht Zind,23.98,France,12.5,2020.0,https://www.decantalo.com/uk/en/zind-humbrecht-zind.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Zind-Humbrecht Zind,23.98,France,12.5,2020.0,https://www.decantalo.com/uk/en/zind-humbrecht-zind.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Régnard Petit Chablis,21.88,France,12.5,2021.0,https://www.decantalo.com/uk/en/regnard-petit-chablis.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Ladoucette Baron de L,79.2,France,12.5,2019.0,https://www.decantalo.com/uk/en/ladoucette-baron-de-l.html#/19-volume-magnum/114-year-2019
0.0,0,white,75.0,Pampaneo Airén,10.0,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/pampaneo-airen.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Melior Verdejo,8.24,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/melior-verdejo.html#/1-volume-75_cl/201-year-2021
3.0,1,white,75.0,MicroBio Rack,19.69,Spain,12.0,2019.0,https://www.decantalo.com/uk/en/microbio-rack.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Beronia Blanco Fermentado en Barrica,out of stock,Spain,12.5,2014.0,https://www.decantalo.com/uk/en/beronia-blanco-fermentado-en-barrica.html#/1-volume-75_cl/105-year-2014
4.7,3,white,75.0,Bernat Oller Blanc de Picapolls,12.61,Spain,11.5,2020.0,https://www.decantalo.com/uk/en/bernat-oller-blanc-de-picapolls.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,La Bota de Florpower,22.95,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/la-bota-de-florpower.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Callejuela Hacienda de Doña Francisca Pago Callejuela,15.36,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/callejuela-hacienda-de-dona-francisca-pago-callejuela.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Corta y Raspa Casabon,out of stock,Spain,11.0,2017.0,https://www.decantalo.com/uk/en/corta-y-raspa-casabon.html#/1-volume-75_cl/180-year-2017
5.0,1,white,75.0,La Descarada,10.81,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/la-descarada.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Luis Pérez El Muelle de Olaso,out of stock,Spain,14.0,2021.0,https://www.decantalo.com/uk/en/luis-perez-el-muelle-de-olaso.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Sonsierra Viura Fermentado en Barrica,out of stock,Spain,12.0,2019.0,https://www.decantalo.com/uk/en/sonsierra-viura-fermentado-en-barrica.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Cantocuerdas Moscatel Seco,18.96,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/cantocuerdas-moscatel-seco.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Carlos Moro Finca las Marcas,16.52,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/carlos-moro-finca-las-marcas.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Win.E Verdejo,9.35,Spain,,,https://www.decantalo.com/uk/en/win-e-verdejo.html#/1-volume-75_cl/177-year-without_vintage
4.0,1,white,75.0,Matarromera Blanco Fermentado en Barrica,26.34,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/matarromera-blanco-fermentado-en-barrica.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,UBE Carrascal,out of stock,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/ube-carrascal.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Rioja Vega Tempranillo Blanco Reserva,out of stock,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/rioja-vega-tempranillo-blanco-reserva.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,4 Monos Albillo,19.82,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/4-monos-albillo.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,L' Avi Arrufi Blanco,16.95,Spain,14.8,2020.0,https://www.decantalo.com/uk/en/l--avi-arrufi-blanco.html#/1-volume-75_cl/158-year-2020
4.7,3,white,75.0,Valdespino Ojo de Gallo,11.67,Spain,12.0,2018.0,https://www.decantalo.com/uk/en/valdespino-ojo-de-gallo.html#/1-volume-75_cl/111-year-2018
5.0,1,white,75.0,Binifadet Merluzo Blanco,10.98,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/binifadet-merluzo-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Trasto Blanco,15.02,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/trasto-blanco.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,El Chuqueiro,16.26,Spain,13.5,2016.0,https://www.decantalo.com/uk/en/el-chuqueiro.html#/1-volume-75_cl/102-year-2016
0.0,0,white,75.0,Aires de Vendimia Godello Barrica,48.86,Spain,13.5,2016.0,https://www.decantalo.com/uk/en/aires-de-vendimia-godello.html#/1-volume-75_cl/102-year-2016
0.0,0,white,75.0,Gargalo Treixadura Albariño,14.41,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/gargalo-treixadura-albarino.html#/1-volume-75_cl/114-year-2019
5.0,2,white,75.0,Nana,28.27,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/nana.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Formigo,9.44,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/formigo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Viña de Martín Escolma,out of stock,Spain,13.0,2017.0,https://www.decantalo.com/uk/en/vina-de-martin-escolma.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Flow Blanco,13.69,Spain,11.0,2021.0,https://www.decantalo.com/uk/en/flow-blanco.html#/1-volume-75_cl/201-year-2021
4.0,2,white,75.0,Josep Foraster Blanc Selecció,13.51,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/josep-foraster-blanc-seleccio.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,De Muller Chardonnay,10.81,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/de-muller-chardonnay.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Miranda de Secastilla Garnacha Blanca,11.33,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/miranda-de-secastilla-garnacha-blanca.html#/1-volume-75_cl/158-year-2020
5.0,1,white,75.0,Ladoucette Baron de L,79.2,France,12.5,2019.0,https://www.decantalo.com/uk/en/ladoucette-baron-de-l.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Alphonse Mellot Domaine La Moussière,out of stock,France,12.5,2021.0,https://www.decantalo.com/uk/en/alphonse-mellot-domaine-la-moussiere.html#/1-volume-75_cl/201-year-2021
5.0,2,white,75.0,De Ladoucette Pouilly-Fumé,31.58,France,12.5,2020.0,https://www.decantalo.com/uk/en/de-ladoucette-pouilly-fume.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Rodrigo Méndez O Raio da Vella Blanco,out of stock,Spain,12.7,2019.0,https://www.decantalo.com/uk/en/rodrigo-mendez-o-raio-da-vella-blanco.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Domaine de Bellivière Les Rosiers Sec,24.43,France,13.0,2019.0,https://www.decantalo.com/uk/en/domaine-de-belliviere-les-rosiers-sec.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Domaine de Bellivière Prémices Sec,17.35,France,12.5,2020.0,https://www.decantalo.com/uk/en/domaine-de-belliviere-premices-sec.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Domaine de l'Ecu Granite,15.19,France,12.0,2020.0,https://www.decantalo.com/uk/en/domaine-de-l-ecu-granite.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Domaine de l'Ecu Granite,15.19,France,12.0,2020.0,https://www.decantalo.com/uk/en/domaine-de-l-ecu-granite.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Herbel La Rue Aux Loups,out of stock,France,12.5,2015.0,https://www.decantalo.com/uk/en/herbel-la-rue-aux-loups.html#/1-volume-75_cl/108-year-2015
0.0,0,white,75.0,Kreydenweiss Pinot Gris Lerchenberg,20.51,France,12.5,2020.0,https://www.decantalo.com/uk/en/kreydenweiss-pinot-gris-lerchenberg.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Jaboulet Secret de Famille Viognier,10.42,France,12.5,2020.0,https://www.decantalo.com/uk/en/jaboulet-secret-de-famille-viognier.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Domaine Vacheron Sancerre Blanc Le Paradis,out of stock,France,12.5,2017.0,https://www.decantalo.com/uk/en/domaine-vacheron-sancerre-blanc-le-paradis.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Bott-Geyl Gewürztraminer Les Éléments,19.86,France,13.5,2018.0,https://www.decantalo.com/uk/en/bott-geyl-gewurztraminer-les-elements.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Bott-Geyl Riesling Grafenreben,26.68,France,13.5,2018.0,https://www.decantalo.com/uk/en/bott-geyl-riesling-grafenreben.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Bott-Geyl Gentil d'Alsace Métiss,12.53,France,13.0,2020.0,https://www.decantalo.com/uk/en/bott-geyl-gentil-d-alsace-metiss.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Do Ferreiro Adina,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/do-ferreiro-adina.html#/1-volume-75_cl/158-year-2020
5.0,1,white,75.0,Javier Revert Clausus,out of stock,Spain,14.0,2016.0,https://www.decantalo.com/uk/en/javier-revert-clausus.html#/1-volume-75_cl/102-year-2016
0.0,0,white,75.0,El Pedal Blanco,9.4,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/el-pedal-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Conde de Valdemar Blanco,7.89,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/conde-de-valdemar-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,La Revelía,22.91,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/la-revelia.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Las Vidres,42.04,Spain,12.0,2019.0,https://www.decantalo.com/uk/en/las-vidres.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,SantYuste Vino de Pueblo,18.62,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/santyuste-vino-de-pueblo.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Barco del Corneta Judas,23.12,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/barco-del-corneta-judas.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Barco del Corneta Las Envidias,24.15,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/barco-del-corneta-las-envidias.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Joan Rubió Joanots,20.85,Spain,10.0,2019.0,https://www.decantalo.com/uk/en/joan-rubio-joanots.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Joan Rubió Joanots,20.85,Spain,10.0,2019.0,https://www.decantalo.com/uk/en/joan-rubio-joanots.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Oriol Artigas La Bella,out of stock,Spain,11.8,2019.0,https://www.decantalo.com/uk/en/oriol-artigas-la-bella.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Loess Collection,15.74,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/loess-collection.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Partida Creus Vinyater,19.13,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/partida-creus-vinyater.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Clos de Torribas Blanc de Blancs,8.11,Spain,11.5,2021.0,https://www.decantalo.com/uk/en/clos-de-torribas-blanc-de-blancs.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Mar de Frades Finca Valiñas,27.33,Spain,12.5,2017.0,https://www.decantalo.com/uk/en/mar-de-frades-finca-valinas.html#/1-volume-75_cl/180-year-2017
5.0,1,white,75.0,Clot de les Soleres Xarel·lo,15.27,Spain,12.0,2018.0,https://www.decantalo.com/uk/en/clot-de-les-soleres-xarello.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Ceretto Monsordo Bianco,22.31,Italy,13.0,2018.0,https://www.decantalo.com/uk/en/ceretto-monsordo-bianco.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,O Morto G' Aviones,77.65,Spain,12.5,2018.0,https://www.decantalo.com/uk/en/o-morto-g-aviones.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,La Gutina Anyet,18.96,Spain,13.5,2021.0,https://www.decantalo.com/uk/en/la-gutina-anyet.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Domaine Valette Mâcon-Villages,25.4,France,12.5,2020.0,https://www.decantalo.com/uk/en/domaine-valette-macon-villages.html#/1-volume-75_cl/158-year-2020
5.0,2,white,75.0,Albet i Noya Curiós Xarel·lo,10.0,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/albet-i-noya-classic-xarello.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Petit Albet Blanc,8.84,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/petit-albet-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Envínate Táganan Blanco,out of stock,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/envinate-taganan-blanco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Menade Sauvignon Blanc,13.08,Spain,14.0,2022.0,https://www.decantalo.com/uk/en/menade-sauvignon-blanc.html#/1-volume-75_cl/216-year-2022
0.0,0,white,75.0,Martín Codax Vindel,33.55,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/martin-codax-vindel.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Martín Codax Vindel,33.55,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/martin-codax-vindel.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Martín Códax Gallaecia,42.43,Spain,13.0,2017.0,https://www.decantalo.com/uk/en/martin-codax-gallaecia.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Martín Códax Lías,17.18,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/martin-codax-lias.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Alta Alella Tallarol,15.36,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/alta-alella-tallarol.html#/1-volume-75_cl/201-year-2021
5.0,2,white,75.0,Verónica Ortega Cal Blanco,out of stock,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/veronica-ortega-cal-blanco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Augalevada Crianza Biológica Treixadura,out of stock,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/augalevada-crianza-biologica-treixadura.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Fabien Jouves Les Pièces Longues,out of stock,,13.5,2019.0,https://www.decantalo.com/uk/en/fabien-jouves-les-pieces-longues.html#/1-volume-75_cl/114-year-2019
4.5,2,white,,Clos Lentiscus Cric Cric Blanco,18.49,Spain,11.0,,https://www.decantalo.com/uk/en/clos-lentiscus-cric-cric-blanco.html#/53-volume-1_liter/201-year-2021
0.0,0,white,75.0,Albet i Noya Lignum Blanc,11.28,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/albet-i-noya-lignum-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Temps de Flors,out of stock,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/temps-de-flors.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Eduardo Torres Versante Nord Bianco,22.44,Italy,12.0,2021.0,https://www.decantalo.com/uk/en/eduardo-torres-versante-nord-bianco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Randemar Blanc,10.42,,12.0,2021.0,https://www.decantalo.com/uk/en/randemar-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Della Staffa Bianco Conestabile,16.48,Italy,12.0,2018.0,https://www.decantalo.com/uk/en/della-stafa-bianco-conestabile.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Dureuil Janthial Rully Blanc Premier Cru Meix Cadots,out of stock,France,12.5,2018.0,https://www.decantalo.com/uk/en/dureil-janthial-rully-blanc-premier-cru-meix-cadots.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Còsmic Gratitud Blanca,16.13,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/cosmic-gratitud-blanca.html#/1-volume-75_cl/201-year-2021
5.0,1,white,75.0,Rioja Vega Tempranillo Blanco,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/rioja-vega-tempranillo-blanco.html#/1-volume-75_cl/158-year-2020
5.0,1,white,75.0,Les Fumées Blanches Sauvignon Blanc,8.53,France,12.0,2021.0,https://www.decantalo.com/uk/en/les-fumees-blanches-sauvignon-blanc.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Dr. Bürklin Wolf Riesling Trocken,18.06,Germany,12.5,2020.0,https://www.decantalo.com/uk/en/dr--burklin-wolf-riesling-trocken.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Cueva del Monge Blanco,17.68,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/cueva-del-monge-blanco.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Picarana,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/picarana.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Niepoort Coche,out of stock,Portugal,12.5,2019.0,https://www.decantalo.com/uk/en/niepoort-coche.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Lagar da Condesa,13.69,Spain,12.5,2021.0,https://www.decantalo.com/uk/en/lagar-da-condesa.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Dominio del Águila Albillo Viñas Viejas,out of stock,Spain,13.0,2017.0,https://www.decantalo.com/uk/en/dominio-del-aguila-albillo-vinas-viejas.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Chapoutier Invitare Condrieu,out of stock,France,14.0,2021.0,https://www.decantalo.com/uk/en/chapoutier-invitare-condrieu.html#/1-volume-75_cl/111-year-2018
5.0,1,white,75.0,Ossian Capitel,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/ossian-capitel.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Laventura Viura,17.2,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/laventura-viura.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Mark Angeli Les Fouchardes,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/mark-angeli-les-fouchardes.html#/1-volume-75_cl/114-year-2019
5.0,1,white,75.0,Eulogio Pomares Carralcoba Albariño,out of stock,Spain,12.5,2020.0,https://www.decantalo.com/uk/en/eulogio-pomares-carralcoba-albarino.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Henri & Gilles Buisson Saint-Romain Sous la Velle,out of stock,France,13.0,2018.0,https://www.decantalo.com/uk/en/henri--gilles-buisson-saint-romain-sous-la-velle.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Kistler Dutton Ranch Chardonnay,out of stock,United States,14.1,2017.0,https://www.decantalo.com/uk/en/kistler-dutton-ranch-chardonnay.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Domaine Leflaive Mâcon-Verzé Les Chenes,out of stock,France,13.0,2019.0,https://www.decantalo.com/uk/en/domaine-leflaive-macon-verze-les-chenes.html#/1-volume-75_cl/114-year-2019
5.0,2,white,75.0,Clot de les Soleres Macabeu,14.41,Spain,11.5,2019.0,https://www.decantalo.com/uk/en/clot-de-les-soleres-macabeu.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Filipa Pato Dynámica Bical,15.48,Portugal,12.0,2020.0,https://www.decantalo.com/uk/en/filipa-pato-dynamica-bical.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Filipa Pato Dynámica Bical,15.48,Portugal,12.0,2020.0,https://www.decantalo.com/uk/en/filipa-pato-dynamica-bical.html#/1-volume-75_cl/114-year-2019
0.0,0,white,75.0,Valdemar Tempranillo Blanco,13.13,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/inspiracion-valdemar-tempranillo-blanco.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Artífice Vidueños Blanco,21.19,Spain,12.0,2020.0,https://www.decantalo.com/uk/en/artifice-viduenos-blanco.html#/1-volume-75_cl/158-year-2020
5.0,1,white,75.0,El Castro de Valtuille Godello,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/el-castro-de-valtuille-godello.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Vd'O 6,25.05,Spain,13.0,2017.0,https://www.decantalo.com/uk/en/vd-o-6.html#/1-volume-75_cl/180-year-2017
0.0,0,white,75.0,Parés Baltà Electio,29.82,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/pares-balta-electio.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Duas Quintas Blanco,13.11,Portugal,13.5,2020.0,https://www.decantalo.com/uk/en/duas-quintas-blanco.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Chapoutier Invitare Condrieu,out of stock,France,14.0,2021.0,https://www.decantalo.com/uk/en/chapoutier-invitare-condrieu.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,Künstler Riesling Trocken,15.53,Germany,12.5,2021.0,https://www.decantalo.com/uk/en/kunstler-riesling-trocken.html#/1-volume-75_cl/201-year-2021
0.0,0,white,75.0,El Jardín de las Iguales Blanco,169.2,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/el-jardin-de-las-iguales-blanco.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Venta d'Aubert Blanco,14.93,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/venta-d-aubert-blanco.html#/1-volume-75_cl/111-year-2018
0.0,0,white,75.0,Dr. Loosen Blue Slate R Trocken,14.93,Germany,12.0,2020.0,https://www.decantalo.com/uk/en/dr-loosen-blue-slate-r-trocken.html#/1-volume-75_cl/158-year-2020
0.0,0,white,75.0,Vega de Ribes Sasserra,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/vega-de-ribes-sasserra.html#/1-volume-75_cl/114-year-2019
