name,Mix Case?,abv,year,size,country,wine_type,price,num_review,rating,url
Yarrunga Field Special Reserve White (magnum) 2021,0,11.0,2021,1500.0,Australia,White Wine,21.0,27,3.9,https://www.laithwaites.co.uk/product/Yarrunga-Field-Special-Reserve-White-(magnum)-2021/2675521
Domaine Bernard Moreau Bourgogne Chardonnay Vieilles Vignes 2019,0,13.0,2019,750.0,France,White Wine,16.99,3,4.0,https://www.laithwaites.co.uk/product/Domaine-Bernard-Moreau-Bourgogne-Chardonnay-Vieilles-Vignes-2019/4097019
Australian Mixed Whites Case,0,12.0,Case,750.0,Australia,White Wine,,,3.7,https://www.laithwaites.co.uk/product/Australian-Mixed-Whites-Case-2019/M15183
Pirineos Selección Blanco 2020,0,13.0,2020,750.0,Spain,White Wine,10.99,40,3.4,https://www.laithwaites.co.uk/product/Pirineos-Selecci%C3%B3n-Blanco-2020/3969220
RedHeads Triplex 2021,0,13.5,2021,750.0,Australia,White Wine,15.99,1,4.0,https://www.laithwaites.co.uk/product/RedHeads-Triplex-2021/4153221
Blank Canvas 'Abstract' Sauvignon Blanc 2018,0,13.5,2018,750.0,New Zealand,White Wine,28.0,,,https://www.laithwaites.co.uk/product/Blank-Canvas-'Abstract'-Sauvignon-Blanc-2018/3758418
Domaine François Berthenet Montagny 1er Cru Vieilles Vignes 2020,0,13.0,2020,750.0,France,White Wine,25.0,,,https://www.laithwaites.co.uk/product/Domaine-Fran%C3%A7ois-Berthenet-Montagny-1er-Cru-Vieilles-Vignes-2020/3140120
Happy Birthday Chocolates and White Wine Gift,0,12.0,Gift,750.0,Italy,White Wine,,,4.0,https://www.laithwaites.co.uk/product/Happy-Birthday-Chocolates-and-White-Wine-Gift-2020/X13475
Domaine La Sobilane 2021,0,13.0,2021,750.0,France,White Wine,13.49,34,4.0,https://www.laithwaites.co.uk/product/Domaine-La-Sobilane-2021/4092121
Sartirano Figli Langhe Nas-cetta 2021,0,13.5,2021,750.0,Italy,White Wine,16.99,2,4.5,https://www.laithwaites.co.uk/product/Sartirano-Figli-Langhe-Nas-cetta-2021/4205321
Queen Bee Viognier (magnum) 2021,0,12.5,2021,1500.0,South Africa,White Wine,26.0,23,4.5,https://www.laithwaites.co.uk/product/Queen-Bee-Viognier-(magnum)-2021/4149721
Luxury Whites Duo Gift,0,13.0,Gift,750.0,France,White Wine,,,3.8,https://www.laithwaites.co.uk/product/Luxury-Whites-Duo-Gift-2021/F10510
Château Sixtine Châteauneuf-du-Pape Blanc 2020,0,14.0,2020,750.0,France,White Wine,31.0,1,5.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Sixtine-Ch%C3%A2teauneuf-du-Pape-Blanc-2020/2137220
Claude Lafond La Raie Reuilly Blanc 2021,0,12.5,2021,750.0,France,White Wine,15.99,,,https://www.laithwaites.co.uk/product/Claude-Lafond-La-Raie-Reuilly-Blanc-2021/4245121
Carmelle Sauvignon Blanc 2020,0,12.0,2020,750.0,France,White Wine,11.99,30,3.6,https://www.laithwaites.co.uk/product/Carmelle-Sauvignon-Blanc-2020/4019120
Von Reben Riesling 2021,0,12.0,2021,750.0,Germany,White Wine,11.99,107,3.9,https://www.laithwaites.co.uk/product/Von-Reben-Riesling-2021/1826021
Belle Vague Sauvignon Blanc 2020,0,12.0,2020,750.0,France,White Wine,10.99,4,2.5,https://www.laithwaites.co.uk/product/Belle-Vague-Sauvignon-Blanc-2020/4145420
Dog Point Organic Chardonnay 2019,0,13.5,2019,750.0,New Zealand,White Wine,29.0,1,5.0,https://www.laithwaites.co.uk/product/Dog-Point-Organic-Chardonnay-2019/2378219
Classic Whites Six Gift,0,12.5,Gift,750.0,Chile,White Wine,,,3.6,https://www.laithwaites.co.uk/product/Classic-Whites-Six-Gift-2019/X13482
Domaine Dubreuil-Fontaine Pernand-Vergelesses Blanc 2020,0,13.5,2020,750.0,France,White Wine,31.0,,,https://www.laithwaites.co.uk/product/Domaine-Dubreuil-Fontaine-Pernand-Vergelesses-Blanc-2020/1595920
Domaine Mia Les Plantenays 2019,0,13.0,2019,750.0,France,White Wine,32.0,,,https://www.laithwaites.co.uk/product/Domaine-Mia-Les-Plantenays-2019/4262719
Fine Dining Whites Duo Gift,0,13.5,Gift,750.0,New Zealand,White Wine,,,4.3,https://www.laithwaites.co.uk/product/Fine-Dining-Whites-Duo-Gift-2019/F10503
Last Rays of Sun Sauvignons,0,11.5,Sauvignons,750.0,France,White Wine,,,3.8,https://www.laithwaites.co.uk/product/Last-Rays-of-Sun-Sauvignons-2019/X13546
Fisherman's Return 2021,0,12.0,2021,750.0,France,White Wine,12.99,,,https://www.laithwaites.co.uk/product/Fisherman's-Return-2021/4249221
Friday Night Merlots,0,12.5,Merlots,750.0,Chile,White Wine,,,3.5,https://www.laithwaites.co.uk/product/Friday-Night-Merlots-2021/X13543
Domaine Bertagna Bourgogne Blanc Les Croix Blanches 2020,0,0.99,2020,750.0,France,White Wine,22.0,,,https://www.laithwaites.co.uk/product/Domaine-Bertagna-Bourgogne-Blanc-Les-Croix-Blanches-2020/4121120
Hosting a Houseful White Wines,0,13.5,Wines,750.0,South Africa,White Wine,,,4.4,https://www.laithwaites.co.uk/product/Hosting-a-Houseful-White-Wines-2020/X13493
Domaine Saint André Sauvignon Blanc 2021,0,12.0,2021,750.0,France,White Wine,12.99,,,https://www.laithwaites.co.uk/product/Domaine-Saint-Andr%C3%A9-Sauvignon-Blanc-2021/4220521
Fine Dining Whites Six Gift,0,11.0,Gift,750.0,Italy,White Wine,,,4.5,https://www.laithwaites.co.uk/product/Fine-Dining-Whites-Six-Gift/X12560
Chapoutier les Tanneurs Saint-Péray Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-les-Tanneurs-Saint-P%C3%A9ray-Blanc-2020/1637120
South African Whites Mix,1,,,,,,,,,
Domaine Matrot Saint-Romain 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Matrot-Saint-Romain-2020/4225820
Domaine de la Vougeraie Côte de Beaune Les Pierres Blanches Organic 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-la-Vougeraie-C%C3%B4te-de-Beaune-Les-Pierres-Blanches-Organic-2020/3543220
Italian Whites Six,0,12.5,Six,750.0,Italy,White Wine,,,4.0,https://www.laithwaites.co.uk/product/Italian-Whites-Six-2020/X13806
Château Clos Haut-Peyraguey (half bottle) 2021,0,TBC,2021,375.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Clos-Haut-Peyraguey-(half-bottle)-2021/4151321
Domaine Matrot Meursault 2020,0,TBC,2020,750.0,France,White Wine,,1,2.0,https://www.laithwaites.co.uk/product/Domaine-Matrot-Meursault-2020/1535320
Von Buhl Pechstein Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Pechstein-Grosses-Gew%C3%A4chs-Organic-2019/2512219
Ferraton Père et Fils Les Oliviers Saint-Joseph Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Les-Oliviers-Saint-Joseph-Blanc-2020/2988120
Guigal Côtes du Rhône Blanc 2020,0,TBC,2020,750.0,France,White Wine,,5,4.4,https://www.laithwaites.co.uk/product/Guigal-C%C3%B4tes-du-Rh%C3%B4ne-Blanc-2020/2139520
Refreshing Whites Wine Box Trio,0,11.5,Trio,3000.0,South Africa,White Wine,,,3.5,https://www.laithwaites.co.uk/product/Refreshing-Whites-Wine-Box-Trio-2020/J10437
Von Buhl Kieselberg Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Kieselberg-Grosses-Gew%C3%A4chs-Organic-2019/3064119
Château La Garde Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Garde-Blanc-2020/3300020
Fray Leon Sauvignon Blanc Reserva 2022,0,13.0,2022,750.0,Chile,White Wine,12.99,26,4.2,https://www.laithwaites.co.uk/product/Fray-Leon-Sauvignon-Blanc-Reserva-2022/4131922
Reichsrat Von Buhl Kirchenstück Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Reichsrat-Von-Buhl-Kirchenst%C3%BCck-Grosses-Gew%C3%A4chs-Organic-2019/2512319
Domaine Joseph Colin Bourgogne Blanc La Combe 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Bourgogne-Blanc-La-Combe-2020/3776820
Chardonnay Six,0,12.0,Six,750.0,Australia,White Wine,,,3.7,https://www.laithwaites.co.uk/product/Chardonnay-Six-2020/X13807
Château Talbot Caillou Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Talbot-Caillou-Blanc-2021/3623521
Benjamin Leroux  Chassagne Montrachet 1er Cru 'Abbaye de Morgeot' 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Benjamin-Leroux--Chassagne-Montrachet-1er-Cru-'Abbaye-de-Morgeot'-2020/4227920
Nelson Bay Sauvignon Blanc 2022,0,13.0,2022,750.0,New Zealand,White Wine,13.99,,,https://www.laithwaites.co.uk/product/Nelson-Bay-Sauvignon-Blanc-2022/3805722
Château Malartic Lagravière Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-Blanc-2021/0960621
Viognier Mix,1,,,,,,,,,
New Zealand Sauvignon Six,0,13.5,Six,750.0,New Zealand,White Wine,,,4.3,https://www.laithwaites.co.uk/product/New-Zealand-Sauvignon-Six-2021/X13825
Southern French Whites Mix,1,,,,,,,,,
Naegele Riesling Trocken Fass Nr. 98 2021,0,12.0,2021,750.0,Germany,White Wine,14.99,36,4.1,https://www.laithwaites.co.uk/product/Naegele-Riesling-Trocken-Fass-Nr.-98-2021/0239321
Maison Roche de Bellene Chassagne-Montrachet 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Chassagne-Montrachet-2020/3151520
Maison Roche de Bellene Vieilles Vignes Puligny-Montrachet 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Vieilles-Vignes-Puligny-Montrachet-2020/3791920
Luxury Sauvignon Blanc Mix,1,,,,,,,,,
Chapoutier La Combe Pilate Collines Rhodaniennes 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-La-Combe-Pilate-Collines-Rhodaniennes-2020/3428620
Kora Marlborough Sauvignon Blanc 2022,0,12.0,2022,750.0,New Zealand,White Wine,12.99,300,3.9,https://www.laithwaites.co.uk/product/Kora-Marlborough-Sauvignon-Blanc-2022/0880922
Le Petit Smith Haut Lafitte Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Le-Petit-Smith-Haut-Lafitte-Blanc-2021/4292021
Von Buhl Freundstück Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Freundst%C3%BCck-Grosses-Gew%C3%A4chs-Organic-2019/3748919
Domaine Mia Les Rochelles Organic 2019,0,13.0,2019,750.0,France,White Wine,33.0,,,https://www.laithwaites.co.uk/product/Domaine-Mia-Les-Rochelles-Organic-2019/4262619
Domaine Bitouzet-Prieur Meursault Les Corbins 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Bitouzet-Prieur-Meursault-Les-Corbins-2020/4242120
Château Pape Clément Blanc 2019,0,TBC,2019,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pape-Cl%C3%A9ment-Blanc-2019/1032719
German Riesling Mix,1,,,,,,,,,
Laroze de Drouhin Bourgogne Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Laroze-de-Drouhin-Bourgogne-Blanc-2020/1861520
Merry Christmas Whites Duo Gift,0,12.5,Gift,750.0,France,White Wine,,,3.8,https://www.laithwaites.co.uk/product/Merry-Christmas-Whites-Duo-Gift-2020/F10534
Domaine Joseph Colin Saint Aubin 1er Cru Les Champlots 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Saint-Aubin-1er-Cru-Les-Champlots-2020/4089120
Château Couhins Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Couhins-Blanc-2021/4280121
Guigal Saint-Joseph Blanc Lieu-Dit 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-Saint-Joseph-Blanc-Lieu-Dit-2020/2299720
Domaine Joseph Colin St-Aubin Compendium 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-St-Aubin-Compendium-2020/3776920
Domaine Felettig Aligoté 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Felettig-Aligot%C3%A9-2020/3517620
Italian Whites Mix,1,,,,,,,,,
New Zealand Sauvignon Mix,1,,,,,,,,,
Chablis Mix,1,,,,,,,,,
Roche de Bellene Puligny-Montrachet 1er Cru Champ Gain 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Roche-de-Bellene-Puligny-Montrachet-1er-Cru-Champ-Gain-2020/3791820
Guigal La Doriane 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-La-Doriane-2020/2297020
Domaine Servin Chablis Grand Cru Bougros 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Servin-Chablis-Grand-Cru-Bougros-2020/2254120
Essentials Whites,0,12.5,Whites,750.0,Spain,White Wine,,,3.3,https://www.laithwaites.co.uk/product/Essentials-Whites/M16961
Château Doisy-Daëne (37.5cl) 2020,0,TBC,2020,375.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Doisy-Da%C3%ABne-(37.5cl)-2020/1163820
Chardonnay Mix,1,,,,,,,,,
Pinot Grigio Mix,1,,,,,,,,,
Von Buhl Ungeheuer Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Ungeheuer-Grosses-Gew%C3%A4chs-Organic-2019/2512119
Domaine de Bellene Santenay Les Charmes Dessus 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Bellene-Santenay-Les-Charmes-Dessus-2020/4228220
Sancerre Classics Mix,1,,,,,,,,,
Lavantureux Frères Chablis Grand Cru Bougros 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Lavantureux-Fr%C3%A8res-Chablis-Grand-Cru-Bougros-2020/3945620
Guigal Crozes-Hermitage Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Guigal-Crozes-Hermitage-Blanc-2020/2519720
Domaine Matrot Bourgogne Blanc 2020,0,TBC,2020,750.0,France,White Wine,,3,3.3,https://www.laithwaites.co.uk/product/Domaine-Matrot-Bourgogne-Blanc-2020/1535020
Château Thieuley Cuvée Francis Courselle 2021,0,TBC,2021,750.0,France,White Wine,,12,3.2,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Thieuley-Cuv%C3%A9e-Francis-Courselle-2021/2122521
Domaine du Vieux Télégraphe Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-du-Vieux-T%C3%A9l%C3%A9graphe-Blanc-2020/3775520
Château de Beaucastel Châteauneuf-du-Pape Blanc 2020,0,14.0,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Beaucastel-Ch%C3%A2teauneuf-du-Pape-Blanc-2020/0950220
Domaine de Chevalier Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-de-Chevalier-Blanc-2020/1014420
5-star Bestsellers Whites,0,12.0,Whites,750.0,Hungary,White Wine,,,3.8,https://www.laithwaites.co.uk/product/5-star-Bestsellers-Whites-2020/M16478
M Chapoutier Deschants Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/M-Chapoutier-Deschants-Blanc-2020/1819620
Domaine Felettig Hautes-Côtes de Beaune Blanc En Vallerot 2020,0,TBC,2020,750.0,France,White Wine,,1,4.0,https://www.laithwaites.co.uk/product/Domaine-Felettig-Hautes-C%C3%B4tes-de-Beaune-Blanc-En-Vallerot-2020/3773920
Château Talbot Caillou Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Talbot-Caillou-Blanc-2020/3623520
Maison Roche de Bellene Saint Aubin 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Maison-Roche-de-Bellene-Saint-Aubin-2020/4226120
Von Buhl Reiterpfad Hofstück Organic Riesling Grosses Gewächs 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Reiterpfad-Hofst%C3%BCck-Organic-Riesling-Grosses-Gew%C3%A4chs-2019/3748819
Domaine Jean Chartron Chassagne Montrachet 2019,0,TBC,2019,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Jean-Chartron-Chassagne-Montrachet-2019/3583319
Château La Garde Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Garde-Blanc-2021/3300021
Château Malartic Lagravière Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Malartic-Lagravi%C3%A8re-Blanc-2020/0960620
Domaine Servin Chablis Grand Cru Les Preuses 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Servin-Chablis-Grand-Cru-Les-Preuses-2020/1948120
White Burgundy Mix,1,,,,,,,,,
Château La Tour Carnet Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-La-Tour-Carnet-Blanc-2020/3269020
Château Coutet (37.5cl) 2021,0,TBC,2021,375.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Coutet-(37.5cl)-2021/1162421
Southern French Whites Six,0,12.0,Six,750.0,France,White Wine,,,3.8,https://www.laithwaites.co.uk/product/Southern-French-Whites-Six-2021/X13805
Château Pape Clément Blanc 2021,0,TBC,2021,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Pape-Cl%C3%A9ment-Blanc-2021/1032721
Ferraton Père et Fils Hermitage Blanc Les Miaux 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Hermitage-Blanc-Les-Miaux-2020/0962620
Domaine Joseph Colin Chassagne-Montrachet 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Domaine-Joseph-Colin-Chassagne-Montrachet-2020/3777020
Chapoutier Les Meysonniers Crozes-Hermitage Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Chapoutier-Les-Meysonniers-Crozes-Hermitage-Blanc-2020/3030720
Bestselling Sauvignon Mix,1,,,,,,,,,
Ferraton Père et Fils Le Reverdy Ermitage Blanc 2020,0,TBC,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Ferraton-P%C3%A8re-et-Fils-Le-Reverdy-Ermitage-Blanc-2020/2493820
Von Buhl Jesuitengarten Grosses Gewächs Organic 2019,0,TBC,2019,750.0,Germany,White Wine,,,,https://www.laithwaites.co.uk/product/Von-Buhl-Jesuitengarten-Grosses-Gew%C3%A4chs-Organic-2019/0468019
Klein Constantia Vin de Constance (50cl) 2019,0,TBC,2019,500.0,South Africa,White Wine,,,,https://www.laithwaites.co.uk/product/Klein-Constantia-Vin-de-Constance-(50cl)-2019/0928419
Clos des Papes Châteauneuf-du-Pape Blanc 2020,0,14.0,2020,750.0,France,White Wine,,,,https://www.laithwaites.co.uk/product/Clos-des-Papes-Ch%C3%A2teauneuf-du-Pape-Blanc-2020/1049320
Vasse Felix Heytesbury Chardonnay 2020,0,TBC,2020,750.0,Australia,White Wine,,,,https://www.laithwaites.co.uk/product/Vasse-Felix-Heytesbury-Chardonnay-2020/1589020
Karl May Spätlese Organic 2021,0,9.5,2021,750.0,Germany,White Wine,15.99,,,https://www.laithwaites.co.uk/product/Karl-May-Sp%C3%A4tlese-Organic-2021/4269421
Hacienda de Lluna Moscatel Rosado 2021,0,5.0,2021,750.0,Spain,Sparkling,5.29,428,4.1,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Moscatel-Rosado-2021/1680521
Brezza Bianca Frizzante Prosecco NV,0,11.0,NV,750.0,Italy,Sparkling,8.49,244,4.3,https://www.laithwaites.co.uk/product/Brezza-Bianca-Frizzante-Prosecco-2021/3747921
Roche Lacour Crémant de Limoux 2020,0,12.5,2020,750.0,France,Sparkling,15.99,366,4.5,https://www.laithwaites.co.uk/product/Roche-Lacour-Cr%C3%A9mant-de-Limoux-2020/0100720
Didier Chopin Brut Champagne NV,0,12.0,NV,750.0,France,Sparkling,19.99,163,4.2,https://www.laithwaites.co.uk/product/Didier-Chopin-Brut-Champagne-2020/2380318
L'Occhiolino Sparkling Red 2021,0,7.5,2021,750.0,Italy,Sparkling,12.0,68,3.6,https://www.laithwaites.co.uk/product/L'Occhiolino-Sparkling-Red-2021/4215521
Alessandro Gallici Prosecco NV,0,11.0,NV,750.0,Italy,Sparkling,15.49,253,4.5,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-2021/0109321
Il Papavero Rosé Prosecco Brut 2021,0,11.5,2021,750.0,Italy,Sparkling,14.99,108,4.3,https://www.laithwaites.co.uk/product/Il-Papavero-Ros%C3%A9-Prosecco-Brut-2021/4030621
Alessandro Gallici Frizzante NV,0,11.0,NV,750.0,Italy,Sparkling,9.99,236,4.2,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Frizzante-2021/2624021
Terra Batista Spumante Prosecco NV,0,11.0,NV,750.0,Italy,Sparkling,13.99,185,4.4,https://www.laithwaites.co.uk/product/Terra-Batista-Spumante-Prosecco-2021/3747121
PS Pétillant Rosé NV,0,11.0,NV,750.0,France,Sparkling,11.99,268,4.3,https://www.laithwaites.co.uk/product/PS-P%C3%A9tillant-Ros%C3%A9-2021/0075120
McPherson Full Fifteen Sparkling Red 2021,0,14.5,2021,750.0,Australia,Sparkling,13.99,130,4.5,https://www.laithwaites.co.uk/product/McPherson-Full-Fifteen-Sparkling-Red-2021/1843821
Lustrato Prosecco NV,0,11.0,NV,750.0,Italy,Sparkling,12.99,4,3.8,https://www.laithwaites.co.uk/product/Lustrato-Prosecco-2021/4226521
Rex Mundi Vivant Sparkling Red 2020,0,13.0,2020,750.0,France,Sparkling,14.99,37,3.5,https://www.laithwaites.co.uk/product/Rex-Mundi-Vivant-Sparkling-Red-2020/4149220
Casa Cantalini Prosecco Frizzante NV,0,10.5,NV,750.0,Italy,Sparkling,12.99,47,3.5,https://www.laithwaites.co.uk/product/Casa-Cantalini-Prosecco-Frizzante-2020/4199521
Roche Lacour Rosé 2019,0,12.5,2019,750.0,France,Sparkling,16.99,68,4.4,https://www.laithwaites.co.uk/product/Roche-Lacour-Ros%C3%A9-2019/0413719
Champagne Pol Roger Brut Réserve (in gift box) NV,0,12.5,NV,750.0,France,Sparkling,39.99,13,4.6,https://www.laithwaites.co.uk/product/Champagne-Pol-Roger-Brut-R%C3%A9serve-(in-gift-box)-2019/1621518
Il Papavero Prosecco NV,0,11.0,NV,750.0,Italy,Sparkling,13.99,105,4.3,https://www.laithwaites.co.uk/product/Il-Papavero-Prosecco-2019/2129521
Oriol Rossell Organic Cava Brut 2020,0,11.5,2020,750.0,Spain,Sparkling,13.49,36,3.8,https://www.laithwaites.co.uk/product/Oriol-Rossell-Organic-Cava-Brut-2020/0413420
Fili Prosecco NV,0,11.5,NV,750.0,Italy,Sparkling,16.49,190,4.5,https://www.laithwaites.co.uk/product/Fili-Prosecco-2020/2631521
Pignello Pignoletto Frizzante 2020,0,11.0,2020,750.0,Italy,Sparkling,8.99,40,3.8,https://www.laithwaites.co.uk/product/Pignello-Pignoletto-Frizzante-2020/4080620
Il Cavallino Prosecco Frizzante NV,0,11.0,NV,750.0,Italy,Sparkling,12.99,327,4.1,https://www.laithwaites.co.uk/product/Il-Cavallino-Prosecco-Frizzante-2020/3365521
Alessandro Gallici Prosecco Anniversario 2020,0,11.0,2020,750.0,Italy,Sparkling,18.99,123,4.3,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-Anniversario-2020/3722920
Edenvale Sparkling Cuvée NV,0,0.05,NV,750.0,Australia,Sparkling,4.99,39,4.2,https://www.laithwaites.co.uk/product/Edenvale-Sparkling-Cuv%C3%A9e-2020/3912720
Valiosa Brut NV,0,10.5,NV,750.0,Spain,Sparkling,10.99,58,3.9,https://www.laithwaites.co.uk/product/Valiosa-Brut-2020/2660620
Luminoso Leggero Frizzante Prosecco NV,0,11.5,NV,750.0,Italy,Sparkling,9.99,,,https://www.laithwaites.co.uk/product/Luminoso-Leggero-Frizzante-Prosecco-2020/4256621
Champagne Moët & Chandon Brut Impérial (in gift box) NV,0,12.0,NV,750.0,France,Sparkling,35.0,9,4.9,https://www.laithwaites.co.uk/product/Champagne-Mo%C3%ABt-&-Chandon-Brut-Imp%C3%A9rial-(in-gift-box)-2020/05001NV
Alessandro Gallici Prosecco Anniversario Rosato 2020,0,11.0,2020,750.0,Italy,Sparkling,17.99,53,4.8,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Prosecco-Anniversario-Rosato-2020/4057220
Champagne Brigitte Delmotte Rosé NV,0,12.0,NV,750.0,France,Sparkling,35.99,3,5.0,https://www.laithwaites.co.uk/product/Champagne-Brigitte-Delmotte-Ros%C3%A9-2020/4115618
Champagne Veuve Clicquot Yellow Label Brut (in gift box) NV,0,12.0,NV,750.0,France,Sparkling,45.0,35,4.7,https://www.laithwaites.co.uk/product/Champagne-Veuve-Clicquot-Yellow-Label-Brut-(in-gift-box)-2020/0931618
Albastrele Blanc de Cabernet Sparkling Brut NV,0,12.0,NV,750.0,Moldova,Sparkling,9.99,3,4.3,https://www.laithwaites.co.uk/product/Albastrele-Blanc-de-Cabernet-Sparkling-Brut-2020/4239521
Harrow & Hope Brut Reserve No 6 NV,0,12.0,NV,750.0,Great Britain,Sparkling,30.0,6,4.5,https://www.laithwaites.co.uk/product/Harrow-&-Hope-Brut-Reserve-No-6-2020/2941817
South Ridge Cuvée Merret Rosé 2018,0,12.0,2018,750.0,Great Britain,Sparkling,24.99,,,https://www.laithwaites.co.uk/product/South-Ridge-Cuv%C3%A9e-Merret-Ros%C3%A9-2018/1932018
Prezza Prosecco Rosé 2020,0,11.0,2020,750.0,Italy,Sparkling,14.99,36,4.2,https://www.laithwaites.co.uk/product/Prezza-Prosecco-Ros%C3%A9-2020/4105620
