,name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score,retailer
116,Château Les Grands Maréchaux 2012,13.5,2012,75,France,Red,16.99,31,4.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Grands-Mar%C3%A9chaux-2012/1914112,FRA,16.99,1.230193379,16.99,10,4.1,laithwaites
117,Merago 2015,14,2015,75,Italy,Red,17.99,6,3.5,https://www.laithwaites.co.uk/product/Merago-2015/4165815,ITA,17.99,1.255031163,17.99,7,3.5,laithwaites
118,Capital Z Zinfandel 2020,15,2020,75,USA,Red,14.49,15,3.7,https://www.laithwaites.co.uk/product/Capital-Z-Zinfandel-2020/3541120,unknown,14.49,1.161068385,14.49,2,3.7,laithwaites
119,Ginestières Merlot 2020,14,2020,75,France,Red,10.99,826,3.7,https://www.laithwaites.co.uk/product/Ginesti%C3%A8res-Merlot-2020/0324120,FRA,10.99,1.040997692,10.99,2,3.7,laithwaites
120,Château Vartely Dealu Nucului Cabernet Sauvignon 2020,13.5,2020,75,Moldova,Red,11.99,444,3.7,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Vartely-Dealu-Nucului-Cabernet-Sauvignon-2020/2275120,unknown,11.99,1.078819183,11.99,2,3.7,laithwaites
121,Black Duck Durif 2021,14.5,2021,75,Australia,Red,12.99,445,3.9,https://www.laithwaites.co.uk/product/Black-Duck-Durif-2021/3728821,AUS,12.99,1.113609151,12.99,1,3.9,laithwaites
122,The Waxed Bat Reserve 2020,13.5,2020,75,Argentina,Red,15.99,455,4.3,https://www.laithwaites.co.uk/product/The-Waxed-Bat-Reserve-2020/0576220,ARG,15.99,1.203848464,15.99,2,4.3,laithwaites
123,Le Secret des Etoiles Pinot Noir 2021,12.5,2021,75,France,Red,14.99,37,3.8,https://www.laithwaites.co.uk/product/Le-Secret-des-Etoiles-Pinot-Noir-2021/1419721,FRA,14.99,1.175801633,14.99,1,3.8,laithwaites
124,The Boxer Durif 2020,14,2020,75,Australia,Red,12.99,363,4.2,https://www.laithwaites.co.uk/product/The-Boxer-Durif-2020/0061820,AUS,12.99,1.113609151,12.99,2,4.2,laithwaites
125,Cabalié Origine 2021,14,2021,75,France,Red,16.99,10,4.5,https://www.laithwaites.co.uk/product/Cabali%C3%A9-Origine-2021/3964821,FRA,16.99,1.230193379,16.99,1,4.5,laithwaites
126,William Knuttel Alexander Valley Cabernet Sauvignon 2019,14.5,2019,75,USA,Red,19.99,8,4.4,https://www.laithwaites.co.uk/product/William-Knuttel-Alexander-Valley-Cabernet-Sauvignon-2019/4169719,unknown,19.99,1.300812794,19.99,3,4.4,laithwaites
127,Château de Colombe Castillon Côtes de Bordeaux 2020,14.5,2020,75,France,Red,14.99,91,4.3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Colombe-Castillon-C%C3%B4tes-de-Bordeaux-2020/3229220,FRA,14.99,1.175801633,14.99,2,4.3,laithwaites
128,Rex Mundi Cuvée Cathare 2021,14.5,2021,75,France,Red,17.99,283,4.3,https://www.laithwaites.co.uk/product/Rex-Mundi-Cuv%C3%A9e-Cathare-2021/3263521,FRA,17.99,1.255031163,17.99,1,4.3,laithwaites
129,Aluado Alicante Bouschet (187ml) 2020,13,2020,18.7,Portugal,Red,3.29,4,5,https://www.laithwaites.co.uk/product/Aluado-Alicante-Bouschet-(187ml)-2020/4105920,PRT,13.19518717,1.120415555,3.29,2,0,laithwaites
130,Familia Martínez Bujanda Gran Reserva 2010,14,2010,75,Spain,Red,21,57,3.4,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Gran-Reserva-2010/1495610,ESP,21,1.322219295,21,12,3.4,laithwaites
131,Le Malbec d’Hervé 2021,13.5,2021,75,France,Red,11.99,164,4.1,https://www.laithwaites.co.uk/product/Le-Malbec-d%E2%80%99Herv%C3%A9-2021/3965621,FRA,11.99,1.078819183,11.99,1,4.1,laithwaites
132,Manciata Generosa 2020,12.5,2020,75,Italy,Red,11.99,94,4,https://www.laithwaites.co.uk/product/Manciata-Generosa-2020/3953820,ITA,11.99,1.078819183,11.99,2,4,laithwaites
133,Le Géant du Pic 2021,13,2021,75,France,Red,12.99,7,4.6,https://www.laithwaites.co.uk/product/Le-G%C3%A9ant-du-Pic-2021/4229321,FRA,12.99,1.113609151,12.99,1,4.6,laithwaites
134,El Bombero Gran Reserva 2016,14.5,2016,75,Spain,Red,13.99,315,3.9,https://www.laithwaites.co.uk/product/El-Bombero-Gran-Reserva-2016/2177516,ESP,13.99,1.145817714,13.99,6,3.9,laithwaites
135,Yarrunga Field Special Reserve Shiraz 2020,13.5,2020,75,Australia,Red,10.99,546,3.7,https://www.laithwaites.co.uk/product/Yarrunga-Field-Special-Reserve-Shiraz-2020/2265520,AUS,10.99,1.040997692,10.99,2,3.7,laithwaites
136,T-Bone Malbec 2021,13,2021,75,Argentina,Red,9.99,21,3,https://www.laithwaites.co.uk/product/T-Bone-Malbec-2021/4201421,ARG,9.99,0.999565488,9.99,1,3,laithwaites
137,Castillo Labastida Tempranillo 2021,13.5,2021,75,Spain,Red,11.99,5,3.4,https://www.laithwaites.co.uk/product/Castillo-Labastida-Tempranillo-2021/4221021,ESP,11.99,1.078819183,11.99,1,0,laithwaites
138,Le Coq Léon 2020,12.5,2020,75,France,Red,10.99,61,3.8,https://www.laithwaites.co.uk/product/Le-Coq-L%C3%A9on-2020/3960720,FRA,10.99,1.040997692,10.99,2,3.8,laithwaites
139,Pattes Noires Merlot 2019,13.5,2019,75,France,Red,11.99,48,3.7,https://www.laithwaites.co.uk/product/Pattes-Noires-Merlot-2019/4215319,FRA,11.99,1.078819183,11.99,3,3.7,laithwaites
140,Palacio del Conde Gran Reserva 2014,14,2014,75,Spain,Red,11.99,582,3.4,https://www.laithwaites.co.uk/product/Palacio-del-Conde-Gran-Reserva-2014/0002714,ESP,11.99,1.078819183,11.99,8,3.4,laithwaites
141,Corsiero Nero Purosangue 2020,13.5,2020,75,Italy,Red,17.49,262,4.4,https://www.laithwaites.co.uk/product/Corsiero-Nero-Purosangue-2020/2641520,ITA,17.49,1.242789809,17.49,2,4.4,laithwaites
142,Château Les Aubitriés 2020,13.5,2020,75,France,Red,13.99,4,4.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Aubitri%C3%A9s-2020/4212820,FRA,13.99,1.145817714,13.99,2,0,laithwaites
143,d'Arenberg Thunderstep Shiraz 2020,14.5,2020,75,Australia,Red,22,2,4.5,https://www.laithwaites.co.uk/product/d'Arenberg-Thunderstep-Shiraz-2020/3961320,AUS,22,1.342422681,22,2,0,laithwaites
144,Ultima Edizione NV,13.5,NV,75,Italy,Red,12.99,373,4.2,https://www.laithwaites.co.uk/product/Ultima-Edizione-2020/0232521,ITA,12.99,1.113609151,12.99,,4.2,laithwaites
145,Hacienda de Lluna Shiraz 2020,14,2020,75,Spain,Red,9.49,157,3,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Shiraz-2020/1554520,ESP,9.49,0.977266212,9.49,2,3,laithwaites
146,La Rioja Alta Viña Ardanza Reserva 2015,14.5,2015,75,Spain,Red,27,7,4.6,https://www.laithwaites.co.uk/product/La-Rioja-Alta-Vi%C3%B1a-Ardanza-Reserva-2015/2618115,ESP,27,1.431363764,27,7,4.6,laithwaites
147,Domaine La Lirande Syrah 2021,13.5,2021,75,France,Red,12.99,208,4.5,https://www.laithwaites.co.uk/product/Domaine-La-Lirande-Syrah-2021/3950621,FRA,12.99,1.113609151,12.99,1,4.5,laithwaites
148,Stellenrust Heritage Collection Pinotage 2020,14,2020,75,South Africa,Red,13.49,7,4.4,https://www.laithwaites.co.uk/product/Stellenrust-Heritage-Collection-Pinotage-2020/2995020,ZAF,13.49,1.13001195,13.49,2,4.4,laithwaites
149,Palumbo 2021,13.5,2021,75,Italy,Red,12.99,190,4.2,https://www.laithwaites.co.uk/product/Palumbo-2021/4035921,ITA,12.99,1.113609151,12.99,1,4.2,laithwaites
150,Château du Ragon 2020,13,2020,75,France,Red,12.99,4,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-du-Ragon-2020/4218620,FRA,12.99,1.113609151,12.99,2,0,laithwaites
151,Château de La Grange Organic 2019,14.5,2019,75,France,Red,14.49,23,4.3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-La-Grange-Organic-2019/4096419,FRA,14.49,1.161068385,14.49,3,4.3,laithwaites
152,Il Papavero (half bottle) NV,12.5,NV,37.5,Italy,Red,4.99,11,3.6,https://www.laithwaites.co.uk/product/Il-Papavero-(half-bottle)-2019/1478620,ITA,9.98,0.999130541,4.99,,3.6,laithwaites
153,Château Gigault Cuvée Viva 2012,13.5,2012,75,France,Red,19.99,51,3.8,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gigault-Cuv%C3%A9e-Viva-2012/0934912,FRA,19.99,1.300812794,19.99,10,3.8,laithwaites
154,Peter Lehmann The Pastor's Son Shiraz 2019,14.5,2019,75,Australia,Red,17.99,183,4.1,https://www.laithwaites.co.uk/product/Peter-Lehmann-The-Pastor's-Son-Shiraz-2019/1481919,AUS,17.99,1.255031163,17.99,3,4.1,laithwaites
155,Il Papavero 2.25 litre Wine Box NV,12.5,NV,225,Italy,Red,21,46,3.8,https://www.laithwaites.co.uk/product/Il-Papavero-2.25-litre-Wine-Box-2019/3794720,ITA,7,0.84509804,21,,3.8,laithwaites
156,Fire & Foal Merlot 2021,14,2021,75,South Africa,Red,9.99,54,3.4,https://www.laithwaites.co.uk/product/Fire-&-Foal-Merlot-2021/4110721,ZAF,9.99,0.999565488,9.99,1,3.4,laithwaites
157,Portinho do Côvo 2020,14,2020,75,Portugal,Red,9.99,237,4,https://www.laithwaites.co.uk/product/Portinho-do-C%C3%B4vo-2020/0183820,PRT,9.99,0.999565488,9.99,2,4,laithwaites
158,Domaine Michel Thomas Sancerre Rouge 2020,13.5,2020,75,France,Red,19.99,,,https://www.laithwaites.co.uk/product/Domaine-Michel-Thomas-Sancerre-Rouge-2020/2255620,FRA,19.99,1.300812794,19.99,2,0,laithwaites
159,Vinha do Fava Touriga Nacional 2021,14,2021,75,Portugal,Red,11.99,2335,4.3,https://www.laithwaites.co.uk/product/Vinha-do-Fava-Touriga-Nacional-2021/3107521,PRT,11.99,1.078819183,11.99,1,4.3,laithwaites
160,Palumbo Riserva 2012,13.5,2012,75,Italy,Red,,4,4.8,https://www.laithwaites.co.uk/product/Palumbo-Riserva-2012/4211812,ITA,,,,10,0,laithwaites
161,Riversong Carmenère 2021,13,2021,75,Chile,Red,10.99,271,3.6,https://www.laithwaites.co.uk/product/Riversong-Carmen%C3%A8re-2021/3047021,CHL,10.99,1.040997692,10.99,1,3.6,laithwaites
162,Spier Discover Cabernet Shiraz 2020,14.5,2020,75,South Africa,Red,11.99,17,4.2,https://www.laithwaites.co.uk/product/Spier-Discover-Cabernet-Shiraz-2020/4204220,ZAF,11.99,1.078819183,11.99,2,4.2,laithwaites
163,The Velvet Bee 2021,14,2021,75,South Africa,Red,10.99,60,3.5,https://www.laithwaites.co.uk/product/The-Velvet-Bee-2021/4181121,ZAF,10.99,1.040997692,10.99,1,3.5,laithwaites
164,Fleurie Réserve Domaine de Leyre-Loup 2014,13,2014,75,France,Red,19.99,,,https://www.laithwaites.co.uk/product/Fleurie-R%C3%A9serve-Domaine-de-Leyre-Loup-2014/4299214,FRA,19.99,1.300812794,19.99,8,0,laithwaites
165,Gold Star Red Wine 2018,14.5,2018,75,USA,Red,26,46,4.1,https://www.laithwaites.co.uk/product/Gold-Star-Red-Wine-2018/4082418,unknown,26,1.414973348,26,4,4.1,laithwaites
166,Bartolomeo Lorenzi Amarone 2018,15,2018,75,Italy,Red,27,2,4.5,https://www.laithwaites.co.uk/product/Bartolomeo-Lorenzi-Amarone-2018/3629118,ITA,27,1.431363764,27,4,0,laithwaites
167,Barón de Barbón Gran Reserva 2014,14,2014,75,Spain,Red,19.99,34,4.4,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Gran-Reserva-2014/0324914,ESP,19.99,1.300812794,19.99,8,4.4,laithwaites
168,RedHeads The Red Sedan Cabernet Sauvignon Shiraz 2020,14.5,2020,75,Australia,Red,13.99,43,3.6,https://www.laithwaites.co.uk/product/RedHeads-The-Red-Sedan-Cabernet-Sauvignon-Shiraz-2020/1977020,AUS,13.99,1.145817714,13.99,2,3.6,laithwaites
169,Valoroso Cabernet Touriga Nacional Syrah 2021,14.5,2021,75,Portugal,Red,12.99,380,4.1,https://www.laithwaites.co.uk/product/Valoroso-Cabernet-Touriga-Nacional-Syrah-2021/0299921,PRT,12.99,1.113609151,12.99,1,4.1,laithwaites
170,30 Mile Shiraz 2019,14.5,2019,75,Australia,Red,11.99,239,4,https://www.laithwaites.co.uk/product/30-Mile-Shiraz-2019/3230819,AUS,11.99,1.078819183,11.99,3,4,laithwaites
171,Nespolino Sangiovese 2020,12.5,2020,75,Italy,Red,9.99,101,3.6,https://www.laithwaites.co.uk/product/Nespolino-Sangiovese-2020/0307920,ITA,9.99,0.999565488,9.99,2,3.6,laithwaites
172,Casa Silva Terroir de Familia Reserva Pinot Noir 2020,14,2020,75,Chile,Red,14.49,11,3.9,https://www.laithwaites.co.uk/product/Casa-Silva-Terroir-de-Familia-Reserva-Pinot-Noir-2020/1003020,CHL,14.49,1.161068385,14.49,2,3.9,laithwaites
173,Château Saint-Bonnet Médoc Cru Bourgeois 2014,13,2014,75,France,Red,14.99,7,3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Saint-Bonnet-M%C3%A9doc-Cru-Bourgeois-2014/3316014,FRA,14.99,1.175801633,14.99,8,3,laithwaites
174,Shot in The Dark Cabernet Shiraz 2019,14,2019,75,Australia,Red,11.99,479,4.1,https://www.laithwaites.co.uk/product/Shot-in-The-Dark-Cabernet-Shiraz-2019/2457019,AUS,11.99,1.078819183,11.99,3,4.1,laithwaites
175,Bellemore Family Selection Pinotage 2018,14,2018,75,South Africa,Red,17.99,30,4.3,https://www.laithwaites.co.uk/product/Bellemore-Family-Selection-Pinotage-2018/2071618,ZAF,17.99,1.255031163,17.99,4,4.3,laithwaites
176,Daisy and the Tambourine Man Coonawarra Cabernet Shiraz 2021,14,2021,75,Australia,Red,14.49,10,4.2,https://www.laithwaites.co.uk/product/Daisy-and-the-Tambourine-Man-Coonawarra-Cabernet-Shiraz-2021/4106721,AUS,14.49,1.161068385,14.49,1,4.2,laithwaites
177,Salena Estate Black Label Barossa Valley Shiraz 2018,14.5,2018,75,Australia,Red,17.49,,,https://www.laithwaites.co.uk/product/Salena-Estate-Black-Label-Barossa-Valley-Shiraz-2018/3991718,AUS,17.49,1.242789809,17.49,4,0,laithwaites
178,Bodegas Caro Aruma Malbec 2020,14.5,2020,75,Argentina,Red,15.49,38,4,https://www.laithwaites.co.uk/product/Bodegas-Caro-Aruma-Malbec-2020/1458420,ARG,15.49,1.190051418,15.49,2,4,laithwaites
179,Segredos de São Miguel Reserva 2019,14,2019,75,Portugal,Red,14.99,17,4,https://www.laithwaites.co.uk/product/Segredos-de-S%C3%A3o-Miguel-Reserva-2019/4162919,PRT,14.99,1.175801633,14.99,3,4,laithwaites
180,Antawara Reserva Merlot 2019,13.5,2019,75,Chile,Red,11.99,,,https://www.laithwaites.co.uk/product/Antawara-Reserva-Merlot-2019/4244919,CHL,11.99,1.078819183,11.99,3,0,laithwaites
181,Viña Bujanda Tinto Joven 2020,12.5,2020,75,Spain,Red,11.99,11,3.6,https://www.laithwaites.co.uk/product/Vi%C3%B1a-Bujanda-Tinto-Joven-2020/4211720,ESP,11.99,1.078819183,11.99,2,3.6,laithwaites
182,Copa Real Tinto 2021,13,2021,75,Spain,Red,8.99,130,3.4,https://www.laithwaites.co.uk/product/Copa-Real-Tinto-2021/1902521,ESP,8.99,0.953759692,8.99,1,3.4,laithwaites
183,Mimmo Rosso 2021,13.5,2021,75,Italy,Red,11.99,1,5,https://www.laithwaites.co.uk/product/Mimmo-Rosso-2021/4262821,ITA,11.99,1.078819183,11.99,1,0,laithwaites
184,The Swashbuckler Pinotage 2021,14,2021,75,South Africa,Red,11.49,318,3.7,https://www.laithwaites.co.uk/product/The-Swashbuckler-Pinotage-2021/3715821,ZAF,11.49,1.060320029,11.49,1,3.7,laithwaites
185,Familia Martínez Bujanda Crianza Tempranillo 2017,14,2017,75,Spain,Red,13.99,51,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Crianza-Tempranillo-2017/0082217,ESP,13.99,1.145817714,13.99,5,3.7,laithwaites
186,Stones & Bones 3 litre Wine Box 2019,14,2019,300,Portugal,Red,30,8,4.8,https://www.laithwaites.co.uk/product/Stones-&-Bones-3-litre-Wine-Box-2019/4180419,PRT,7.5,0.875061263,30,3,4.8,laithwaites
187,Château Chantalouette Pomerol 2016,13.5,2016,75,France,Red,29,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Chantalouette-Pomerol-2016/0383716,FRA,29,1.462397998,29,6,0,laithwaites
188,Château de Dracy Bourgogne Rouge 2020,13,2020,75,France,Red,17.99,17,3.9,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Dracy-Bourgogne-Rouge-2020/2672820,FRA,17.99,1.255031163,17.99,2,3.9,laithwaites
189,Selva del Moro Organic Chianti Classico 2020,14,2020,75,Italy,Red,16.99,,,https://www.laithwaites.co.uk/product/Selva-del-Moro-Organic-Chianti-Classico-2020/4220320,ITA,16.99,1.230193379,16.99,2,0,laithwaites
190,L'Epiphanie de Margaux 2019,14.5,2019,75,France,Red,35,24,4.1,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Margaux-2019/2876119,FRA,35,1.544068044,35,3,4.1,laithwaites
191,Cuvée de l’Oppidum Rouge 2020,14,2020,75,France,Red,10.99,60,3.6,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-de-l%E2%80%99Oppidum-Rouge-2020/4086420,FRA,10.99,1.040997692,10.99,2,3.6,laithwaites
192,Danaris Blauer Zweigelt 2020,13,2020,75,Austria,Red,13.49,81,3.5,https://www.laithwaites.co.uk/product/Danaris-Blauer-Zweigelt-2020/1929120,AUT,13.49,1.13001195,13.49,2,3.5,laithwaites
193,Elephant Tree Malbec 2021,13.5,2021,75,South Africa,Red,10.49,2,4,https://www.laithwaites.co.uk/product/Elephant-Tree-Malbec-2021/4225321,ZAF,10.49,1.020775488,10.49,1,0,laithwaites
194,Vignerons de Bel Air Brouilly 2020,14,2020,75,France,Red,15.99,23,4.3,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Brouilly-2020/0612020,FRA,15.99,1.203848464,15.99,2,4.3,laithwaites
195,Fluette Gamay 2020,12,2020,75,France,Red,11.99,13,4.2,https://www.laithwaites.co.uk/product/Fluette-Gamay-2020/4155320,FRA,11.99,1.078819183,11.99,2,4.2,laithwaites
196,Domaine Martin Plan de Dieu Côtes du Rhône-Villages 2019,14.5,2019,75,France,Red,14.99,7,3.7,https://www.laithwaites.co.uk/product/Domaine-Martin-Plan-de-Dieu-C%C3%B4tes-du-Rh%C3%B4ne-Villages-2019/3030419,FRA,14.99,1.175801633,14.99,3,3.7,laithwaites
197,Santa Julia Malbec 2021,13.5,2021,75,Argentina,Red,12.99,77,3.6,https://www.laithwaites.co.uk/product/Santa-Julia-Malbec-2021/3735821,ARG,12.99,1.113609151,12.99,1,3.6,laithwaites
198,Château d'Aurilhac Cru Bourgeois 2011,13,2011,75,France,Red,19.99,30,3.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-d'Aurilhac-Cru-Bourgeois-2011/4096911,FRA,19.99,1.300812794,19.99,11,3.1,laithwaites
199,Château Moulin du Prieur 2020,14.5,2020,75,France,Red,12.99,62,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Moulin-du-Prieur-2020/3752620,FRA,12.99,1.113609151,12.99,2,3.5,laithwaites
200,Hacienda de Lluna Merlot 2020,14,2020,75,Spain,Red,9.99,328,3.4,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Merlot-2020/1572120,ESP,9.99,0.999565488,9.99,2,3.4,laithwaites
201,Don Cayetano Cabernet Sauvignon 2021,13,2021,75,Chile,Red,8.99,462,3.3,https://www.laithwaites.co.uk/product/Don-Cayetano-Cabernet-Sauvignon-2021/0003021,CHL,8.99,0.953759692,8.99,1,3.3,laithwaites
202,Château Ramage La Batisse 2015,12.5,2015,75,France,Red,27,38,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Ramage-La-Batisse-2015/1648515,FRA,27,1.431363764,27,7,3.5,laithwaites
203,Dinastía Manzanos Tempranillo 2020,13.5,2020,75,Spain,Red,10.99,135,3.6,https://www.laithwaites.co.uk/product/Dinast%C3%ADa-Manzanos-Tempranillo-2020/3995320,ESP,10.99,1.040997692,10.99,2,3.6,laithwaites
204,Erta e China Rosso 2019,14,2019,75,Italy,Red,14.49,51,3.9,https://www.laithwaites.co.uk/product/Erta-e-China-Rosso-2019/0448619,ITA,14.49,1.161068385,14.49,3,3.9,laithwaites
205,Dominique Piron Les Vignes Beaujolais Lantignié 2020,13.5,2020,75,France,Red,15.49,5,4,https://www.laithwaites.co.uk/product/Dominique-Piron-Les-Vignes-Beaujolais-Lantigni%C3%A9-2020/4073220,FRA,15.49,1.190051418,15.49,2,0,laithwaites
206,Eden Grove Shiraz 2019,13.5,2019,75,Australia,Red,10.99,1297,3.5,https://www.laithwaites.co.uk/product/Eden-Grove-Shiraz-2019/3491019,AUS,10.99,1.040997692,10.99,3,3.5,laithwaites
207,Di Cavallo Sangiovese 2021,12.5,2021,75,Italy,Red,8.99,99,3.4,https://www.laithwaites.co.uk/product/Di-Cavallo-Sangiovese-2021/2067021,ITA,8.99,0.953759692,8.99,1,3.4,laithwaites
208,Un Vent de Folie 2020,14.5,2020,75,France,Red,15.49,115,4,https://www.laithwaites.co.uk/product/Un-Vent-de-Folie-2020/0513120,FRA,15.49,1.190051418,15.49,2,4,laithwaites
209,Picco Attila 2020,13,2020,75,Italy,Red,11.99,176,3.9,https://www.laithwaites.co.uk/product/Picco-Attila-2020/2144020,ITA,11.99,1.078819183,11.99,2,3.9,laithwaites
210,La Porte des Princes Grenache 2021,13,2021,75,France,Red,12.49,126,3.6,https://www.laithwaites.co.uk/product/La-Porte-des-Princes-Grenache-2021/2004121,FRA,12.49,1.096562438,12.49,1,3.6,laithwaites
211,Brass Monkey Shiraz 2020,13.5,2020,75,Australia,Red,11.99,584,3.5,https://www.laithwaites.co.uk/product/Brass-Monkey-Shiraz-2020/3029620,AUS,11.99,1.078819183,11.99,2,3.5,laithwaites
212,Barón de Barbón Oak Aged Rioja (187ml) 2020,14,2020,18.7,Spain,Red,3.49,,,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Oak-Aged-Rioja-(187ml)-2020/4234120,ESP,13.9973262,1.146045084,3.49,2,0,laithwaites
213,Amancaya Malbec Cabernet Sauvignon 2018,14.5,2018,75,Argentina,Red,19.49,14,4.6,https://www.laithwaites.co.uk/product/Amancaya-Malbec-Cabernet-Sauvignon-2018/0908118,ARG,19.49,1.289811839,19.49,4,4.6,laithwaites
214,Lobo e Falcão Reserva 2020,13.5,2020,75,Portugal,Red,15.99,312,4.5,https://www.laithwaites.co.uk/product/Lobo-e-Falc%C3%A3o-Reserva-2020/2641120,PRT,15.99,1.203848464,15.99,2,4.5,laithwaites
215,Premier Bain Rouge 2020,13,2020,75,France,Red,10.99,14,3.9,https://www.laithwaites.co.uk/product/Premier-Bain-Rouge-2020/4131520,FRA,10.99,1.040997692,10.99,2,3.9,laithwaites
216,Pagos de Tahola Crianza 2019,14.5,2019,75,Spain,Red,14.99,54,4,https://www.laithwaites.co.uk/product/Pagos-de-Tahola-Crianza-2019/0325219,ESP,14.99,1.175801633,14.99,3,4,laithwaites
217,Roc Saint Constant 2020,14,2020,75,France,Red,12.99,101,3.5,https://www.laithwaites.co.uk/product/Roc-Saint-Constant-2020/3222520,FRA,12.99,1.113609151,12.99,2,3.5,laithwaites
218,L'Epiphanie de Pauillac 2018,14,2018,75,France,Red,25,7,4.6,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Pauillac-2018/3882018,FRA,25,1.397940009,25,4,4.6,laithwaites
219,Familia Martínez Bujanda Gran Reserva 2011,14,2011,75,Spain,Red,21,3,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Gran-Reserva-2011/1495611,ESP,21,1.322219295,21,11,0,laithwaites
220,Cuvée des Pierres Dorées 2020,12.5,2020,75,France,Red,11.99,46,3.8,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-des-Pierres-Dor%C3%A9es-2020/4011420,FRA,11.99,1.078819183,11.99,2,3.8,laithwaites
221,Lapostolle Grande Reserve 2019,14.5,2019,75,Chile,Red,17.99,28,4.1,https://www.laithwaites.co.uk/product/Lapostolle-Grande-Reserve-2019/4021219,CHL,17.99,1.255031163,17.99,3,4.1,laithwaites
222,Le Pavillon de Targé 2017,13,2017,75,France,Red,14.99,1,4,https://www.laithwaites.co.uk/product/Le-Pavillon-de-Targ%C3%A9-2017/4238217,FRA,14.99,1.175801633,14.99,5,0,laithwaites
223,Vignerons de Bel Air Morgon 2020,13,2020,75,France,Red,15.99,34,3.8,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Morgon-2020/2307020,FRA,15.99,1.203848464,15.99,2,3.8,laithwaites
224,Le Prince de Courthézon Châteauneuf-du-Pape 2020,16,2020,75,France,Red,27,12,4.2,https://www.laithwaites.co.uk/product/Le-Prince-de-Courth%C3%A9zon-Ch%C3%A2teauneuf-du-Pape-2020/0455420,FRA,27,1.431363764,27,2,4.2,laithwaites
225,McPherson Family Series Jock's Cabernet Sauvignon 2021,14.5,2021,75,Australia,Red,11.99,58,4.1,https://www.laithwaites.co.uk/product/McPherson-Family-Series-Jock's-Cabernet-Sauvignon-2021/1893021,AUS,11.99,1.078819183,11.99,1,4.1,laithwaites
226,Admiral Thomas Carmenère 2021,13,2021,75,Chile,Red,9.99,168,3.4,https://www.laithwaites.co.uk/product/Admiral-Thomas-Carmen%C3%A8re-2021/2393621,CHL,9.99,0.999565488,9.99,1,3.4,laithwaites
227,Prestige du Capitole Cabernet Sauvignon 2021,12,2021,75,France,Red,11.99,215,3.8,https://www.laithwaites.co.uk/product/Prestige-du-Capitole-Cabernet-Sauvignon-2021/3769121,FRA,11.99,1.078819183,11.99,1,3.8,laithwaites
