,name,country,wine_type,year,scaled_price,score,num_review,abv,age,size(cL),logprice
2288,12 Lunas Rosado,Spain,rose,2020.0,11.33,0.0,0,14.0,2.0,75.0,1.0542299098633972
2289,Terra 00 Clarete Per L'Amor de Déu,Spain,rose,2020.0,15.49,0.0,0,12.5,2.0,75.0,1.190051417759206
2290,Gran Feudo Edición Limitada el Idilio Rosado,Spain,rose,2021.0,7.64,0.0,2,13.5,1.0,75.0,0.8830933585756899
2291,Hacienda López de Haro Rosado,Spain,rose,2021.0,7.85,0.0,2,12.5,1.0,75.0,0.8948696567452525
2292,Laus Rosado,Spain,rose,2021.0,7.34,0.0,0,13.0,1.0,75.0,0.8656960599160706
2293,Sobrecasa Rosado Clásico,Spain,rose,2019.0,13.64,0.0,2,13.0,3.0,75.0,1.13481437032046
2294,Carlania El Plantarga,Spain,rose,2021.0,12.74,0.0,0,11.5,1.0,75.0,1.1051694279993316
2295,Puro Rofe Masdache El Mentidero,Spain,rose,2019.0,31.4,0.0,0,12.5,3.0,75.0,1.4969296480732148
2296,Faustino VII Rosado,Spain,rose,2021.0,6.91,4.8,6,13.0,1.0,75.0,0.8394780473741984
2297,José Maria da Fonseca Periquita Rosé,Portugal,rose,2020.0,7.34,0.0,0,12.0,2.0,75.0,0.8656960599160706
2298,Mas Candí Con barbas y a lo loco,Spain,rose,2021.0,16.77,0.0,0,12.0,1.0,75.0,1.2245330626060857
2299,Ponte da Boga Un Año Después,Spain,rose,2019.0,13.13,0.0,0,13.0,3.0,75.0,1.1182647260894794
2300,Ausonia Cerasuolo d'Abruzzo Apollo,Italy,rose,2020.0,12.48,0.0,0,12.5,2.0,75.0,1.0962145853464051
2301,Frédéric Cossard Super Pink,France,rose,2019.0,,0.0,0,13.5,3.0,75.0,
2302,Los Arrotos del Pendón Rosado,Spain,rose,2021.0,10.81,0.0,1,13.5,1.0,75.0,1.0338256939533104
2303,Yoyo Vent Debout,France,rose,2021.0,,0.0,0,12.0,1.0,75.0,
2304,Jasci Cerasuolo d'Abruzzo Rose,Italy,rose,2021.0,10.03,0.0,0,13.0,1.0,75.0,1.0013009330204181
2305,Fonterenza Rosa,Italy,rose,2019.0,17.76,0.0,0,14.0,3.0,75.0,1.2494429614425822
2306,Acústic Rosat,Spain,rose,2021.0,11.93,0.0,0,14.0,1.0,75.0,1.0766404436703418
2307,Marañones Tapafugas rosado,Spain,rose,2018.0,,0.0,0,13.5,4.0,75.0,
2308,Mas Comtal Rosat de Llàgrima,Spain,rose,2021.0,9.87,0.0,0,13.5,1.0,75.0,0.9943171526696367
2309,Mas Donis Rosat,Spain,rose,2021.0,8.37,0.0,2,13.0,1.0,75.0,0.92272545799326
2310,Baigorri Rosado,Spain,rose,2021.0,8.97,0.0,3,14.0,1.0,75.0,0.9527924430440922
2311,Castillo de Perelada Rosé,Spain,rose,2020.0,,0.0,1,13.5,2.0,75.0,
2312,Barón de Ley Rosado de Lágrima,Spain,rose,2021.0,9.35,0.0,2,13.0,1.0,75.0,0.9708116108725178
2313,Cune Rosado,Spain,rose,2021.0,7.12,0.0,5,14.0,1.0,75.0,0.8524799936368563
2314,Sierra Cantabria Rosado,Spain,rose,2021.0,,0.0,2,13.0,1.0,75.0,
2315,Figuière Cuvée Magali,France,rose,2021.0,16.6,0.0,1,13.0,1.0,75.0,1.2201080880400552
2316,Otazu Rosado Merlot,Spain,rose,2021.0,10.85,4.6,7,13.5,1.0,75.0,1.0354297381845483
2317,Humus Rosé,Portugal,rose,2020.0,14.37,0.0,0,12.5,2.0,75.0,1.1574567681342256
2318,Príncipe de Viana Rosado Cabernet Sauvignon,Spain,rose,2021.0,7.16,0.0,2,13.0,1.0,75.0,0.8549130223078556
2319,António Madeira Rosé,Portugal,rose,2018.0,15.32,0.0,0,13.0,4.0,75.0,1.1852587652965851
2320,Le Clos des Grillons Tavel,France,rose,2018.0,,0.0,0,14.5,4.0,75.0,
2321,Malherbe Rosé,France,rose,2018.0,18.85,0.0,0,12.5,4.0,75.0,1.2753113545418118
2322,Izadi Larrosa,Spain,rose,2021.0,9.7,5.0,6,13.0,1.0,75.0,0.9867717342662449
2323,Château Le Puy Rose-Marie,France,rose,2020.0,41.66,0.0,1,13.5,2.0,75.0,1.619719265611727
2324,Strohmeier Lys-Rod nº32,Austria,rose,2021.0,20.51,0.0,0,12.0,1.0,75.0,1.3119656603683663
2325,Jardins Rosat,Spain,rose,2021.0,,0.0,0,12.2,1.0,75.0,
2326,Delaire Graff Cabernet Franc Rose,South Africa,rose,2021.0,,0.0,0,13.5,1.0,75.0,
2327,La Galaxia Rosado,Portugal,rose,2021.0,12.31,0.0,0,12.5,1.0,75.0,1.0902580529313164
2328,La Suffrene Tradition Rosé,France,rose,2021.0,15.49,0.0,0,13.5,1.0,75.0,1.190051417759206
2329,Château d'Esclans The Pale Rosé,France,rose,2021.0,15.57,0.0,0,12.5,1.0,75.0,1.1922886125681202
2330,Whispering Angel Rosé,France,rose,2021.0,,0.0,1,13.0,1.0,75.0,
2331,Pieza la Moza 2020,Spain,rose,2019.0,14.59,0.0,0,12.5,3.0,75.0,1.1640552918934517
2332,Valori Cerasuolo d'Abruzzo Bio,Italy,rose,2021.0,10.0,0.0,0,13.0,1.0,75.0,1.0
2333,Masciarelli Villa Gemma Cerasuolo d'Abruzzo,Italy,rose,2021.0,14.07,0.0,0,13.5,1.0,75.0,1.1482940974347458
2334,Masciarelli Gianni Masciarelli Cerasuolo d'Abruzzo,Italy,rose,2021.0,8.62,0.0,0,13.5,1.0,75.0,0.9355072658247128
2335,Feudi di San Gregorio Visión,Italy,rose,2021.0,,0.0,0,12.5,1.0,75.0,
2336,Masseria del Pino Super Luna,Italy,rose,2020.0,44.45,0.0,0,13.5,2.0,75.0,1.6478717653062325
2337,Fruita Analogica A Whole Lot of Rosé,Spain,rose,2021.0,14.97,0.0,0,11.5,1.0,75.0,1.1752218003430523
2338,Abadia de Poblet Rosado,Spain,rose,2021.0,16.13,0.0,0,13.0,1.0,75.0,1.2076343673889616
2339,Peternell Risque Ruzovy,Austria,rose,2021.0,19.73,0.0,0,12.0,1.0,75.0,1.2951270852521912
2340,Peternell Hijo de Puszta,Austria,rose,2021.0,28.27,0.0,0,11.0,1.0,75.0,1.4513258084895195
2341,La Suffrene Du Var Rosé,France,rose,2021.0,10.25,0.0,0,13.0,1.0,75.0,1.0107238653917732
2342,Tatsis Negoska Rosé,Greece,rose,2019.0,15.32,0.0,0,13.0,3.0,75.0,1.1852587652965851
2343,Le Paradou Cinsault Rosé,France,rose,2021.0,9.27,0.0,0,12.5,1.0,75.0,0.9670797341444971
2344,Aoton Lola Retsina Rosé,Greece,rose,2018.0,11.71,0.0,0,13.0,4.0,75.0,1.0685568950723632
2345,Halkia Agiorgitiko Reddish,Greece,rose,2021.0,15.32,0.0,0,12.9,1.0,75.0,1.1852587652965851
2346,Siflogo Mavropatrino,Greece,rose,2021.0,19.35,0.0,0,13.0,1.0,75.0,1.2866809693549301
2347,Finca Allende Allende Rosado ,Spain,rose,2017.0,20.98,0.0,0,13.5,5.0,75.0,1.321805483857539
2348,Finca Allende Allende Rosado ,Spain,rose,2017.0,20.98,0.0,0,13.5,5.0,75.0,1.321805483857539
2349,Abel Mendoza Risueño,Spain,rose,2021.0,21.19,0.0,0,13.5,1.0,75.0,1.3261309567107946
2350,Sierra Cantabria XF,Spain,rose,2021.0,19.56,0.0,0,13.0,1.0,75.0,1.2913688504515826
2351,Legaris Rosado,Spain,rose,2021.0,8.79,0.0,0,14.5,1.0,75.0,0.9439888750737718
2352,Thibaud Boudignon Rosé de Loire,France,rose,2021.0,15.57,0.0,0,12.5,1.0,75.0,1.1922886125681202
2353,Marimar Rosaleda,United States,rose,2020.0,21.84,0.0,0,13.5,2.0,75.0,1.3392526340326996
2354,Jean-Yves Péron vers La Maison Rouge Rosé,France,rose,2020.0,32.52,0.0,0,12.5,2.0,75.0,1.5121505369220305
2355,Domaine des Coteaux Blancs Cabernet D'Anjou,France,rose,2021.0,10.12,0.0,0,11.5,1.0,75.0,1.0051805125037803
2356,Yannick Pelletier José,France,rose,2020.0,17.12,0.0,0,12.5,2.0,75.0,1.2335037603411345
2357,Le Paradou Côtes de Provence Rosé,France,rose,2020.0,14.33,0.0,0,13.5,2.0,75.0,1.1562461903973444
2358,Château Pesquié Terrasses Rosé,France,rose,2021.0,10.9,0.0,0,13.0,1.0,75.0,1.0374264979406236
2359,La Calandria Sonrojo,Spain,rose,2021.0,,0.0,0,13.5,1.0,75.0,
2360,Giannikos Swan Rosé,Greece,rose,2020.0,19.19,0.0,0,13.0,2.0,75.0,1.2830749747354715
2361,Comando Pistacho Cadausolo de los Vidrios,Spain,rose,2020.0,,0.0,0,14.5,2.0,75.0,
2362,L'Abrunet de Frisach Rosat,Spain,rose,2021.0,,0.0,0,13.0,1.0,75.0,
2363,Clos Lentiscus Croac Croac Rosado,Spain,rose,,18.49,0.0,1,11.5,,75.0,1.266936911159173
2364,Bruno Duchêne La Luna Rosé,France,rose,2020.0,,0.0,0,13.5,2.0,75.0,
2365,Jordan Chameleon dry Rosé,South Africa,rose,2021.0,,0.0,0,13.5,1.0,75.0,
2366,François Crochet Sancerre Rosé,France,rose,2020.0,,0.0,0,14.0,2.0,75.0,
2367,Le Coste Litrozzo Rosato,Italy,rose,,,0.0,0,10.5,,75.0,
2368,Rabasco Cancelli Rosato,Italy,rose,2020.0,,0.0,0,12.5,2.0,75.0,
2369,La Vieille Ferme Rosé,France,rose,2021.0,8.92,0.0,0,13.0,1.0,75.0,0.9503648543761231
2370,Studio By Miraval Rosé,France,rose,2021.0,13.3,0.0,1,12.5,1.0,75.0,1.1238516409670858
2371,Vinyes Tortuga Juicy,Spain,rose,2021.0,17.46,0.0,0,12.0,1.0,75.0,1.242044239369551
2372,Gerovassiliou Rosé,Greece,rose,2020.0,24.72,0.0,0,13.5,2.0,75.0,1.3930484664167782
2373,Batič Rosé,Slovenia,rose,2020.0,23.68,0.0,0,13.5,2.0,75.0,1.374381698050882
2374,Ktima Tselepos Driopi Rosé,Greece,rose,2020.0,,0.0,0,12.5,2.0,75.0,
2375,Los Frailes Monastrell Rosado,Spain,rose,2021.0,8.45,0.0,0,13.0,1.0,75.0,0.9268567089496923
2376,Figuière Méditerranée,France,rose,2021.0,11.2,0.0,0,12.5,1.0,75.0,1.0492180226701815
2377,Figuière Confidentielle,France,rose,2020.0,34.21,0.0,0,13.0,2.0,75.0,1.5341530741850626
2378,Figuière Première de Figuière Rosé,France,rose,2021.0,22.18,0.0,0,13.5,1.0,75.0,1.3459615418131412
2379,Le Batossay Marie Rosé,France,rose,2020.0,24.43,0.0,0,12.5,2.0,75.0,1.3879234669734368
2380,Raimat Abadía Rosat,Spain,rose,2021.0,9.01,0.0,0,12.5,1.0,75.0,0.9547247909790629
2381,Boekenhoutskloof The Wolftrap Rosé,South Africa,rose,2020.0,8.57,0.0,0,12.2,2.0,75.0,0.9329808219231982
2382,I Vigneri di Salvo Foti Vinudilice,Italy,rose,2020.0,32.59,0.0,0,12.0,2.0,75.0,1.5130843604651443
2383,Ca' Lojera Chiaretto Riviera del Garda Classico,Italy,rose,2020.0,11.57,0.0,0,13.5,2.0,75.0,1.0633333589517495
2384,False Bay Whole Bunch Rosé,South Africa,rose,2021.0,9.1,0.0,0,12.5,1.0,75.0,0.9590413923210935
2385,Waterkloof Circumstance Mourvedre Rosé,South Africa,rose,2021.0,12.87,0.0,0,13.5,1.0,75.0,1.1095785469043866
2386,Koehler Ruprecht Spätburgunder Rosé Trocken,Germany,rose,2021.0,13.77,0.0,0,12.5,1.0,75.0,1.1389339402569236
2387,Goyo García Finca Los Quemados Clarete,Spain,rose,2020.0,21.45,0.0,0,14.0,2.0,75.0,1.331427296520743
2388,Ponce Las Cañadas,Spain,rose,2021.0,9.31,0.0,0,12.5,1.0,75.0,0.9689496809813426
2389,Albet i Noya Curiosa Rosat,Spain,rose,2021.0,10.0,0.0,0,13.0,1.0,75.0,1.0
2390,Can Sumoi La Rosa,Spain,rose,2021.0,13.17,0.0,4,12.0,1.0,75.0,1.119585774961784
2391,By Ott,France,rose,2021.0,17.76,0.0,2,12.5,1.0,75.0,1.2494429614425822
2392,Clos du Tue-Boeuf Vin Rosé,France,rose,2021.0,,0.0,0,12.0,1.0,75.0,
2393,Château Pibarnon Rosé,France,rose,2020.0,27.42,0.0,1,13.5,2.0,75.0,1.4380674504534938
2394,Le Petit Gimios Rosé,France,rose,2020.0,,0.0,0,14.0,2.0,75.0,
2395,Clos Cibonne Cuvée Prestige Caroline Tibouren Rosé,France,rose,2021.0,,0.0,0,13.5,1.0,75.0,
2396,Clos Cibonne Tentations Rosé,France,rose,2021.0,15.53,0.0,0,13.5,1.0,75.0,1.1911714557285584
2397,Niepoort Redoma Rosé,Portugal,rose,2020.0,,0.0,1,12.0,2.0,75.0,
2398,Domaine d'Eole Cuveé Caprice,France,rose,2015.0,,0.0,0,13.0,7.0,75.0,
2399,Aromas del Silencio Rosado,Spain,rose,2018.0,,0.0,0,14.0,4.0,75.0,
2400,Fattoria di Magliano Illario,Italy,rose,2020.0,13.6,0.0,0,12.0,2.0,75.0,1.1335389083702174
2401,Regina Rosado,Spain,rose,2021.0,,0.0,0,13.0,1.0,75.0,
2402,La Gutina La Sureda,Spain,rose,2018.0,,0.0,0,13.0,4.0,75.0,
2403,Musar Jeune Rosé,Lebanon,rose,2015.0,,0.0,0,13.5,7.0,75.0,
2404,By Ott,France,rose,2021.0,17.76,0.0,2,12.5,1.0,75.0,1.2494429614425822
2405,M. Chapoutier Belleruche Rosé,France,rose,2021.0,11.93,0.0,1,13.0,1.0,75.0,1.0766404436703418
2406,By Ott,France,rose,2021.0,17.76,0.0,2,12.5,1.0,75.0,1.2494429614425822
2407,Scala Dei Pla Dels Àngels,Spain,rose,2021.0,,0.0,0,14.5,1.0,75.0,
2408,Hatzidakis Santorini Cyclades Rosette,Greece,rose,2019.0,28.63,0.0,0,13.0,3.0,75.0,1.4568213480215986
2409,Ermita d'Espiells Rosé,Spain,rose,2021.0,10.08,0.0,1,12.0,1.0,75.0,1.0034605321095065
2410,Ermita d'Espiells Rosé,Spain,rose,2021.0,10.08,0.0,1,12.0,1.0,75.0,1.0034605321095065
2411,Vinea Rosado,Spain,rose,2021.0,7.68,0.0,0,12.5,1.0,75.0,0.885361220031512
2412,Petit Arnau,Spain,rose,2021.0,10.12,0.0,1,13.0,1.0,75.0,1.0051805125037803
2413,Nicte Rosa Pálido,Spain,rose,2021.0,,0.0,0,13.0,1.0,75.0,
2414,Augustus Rosé,Spain,rose,2021.0,10.04,0.0,0,13.0,1.0,75.0,1.0017337128090005
2415,Clos de Torribas Rosado,Spain,rose,2021.0,7.81,0.0,0,11.5,1.0,75.0,0.8926510338773003
2416,Arrayán Rosado,Spain,rose,2019.0,8.84,0.0,1,14.0,3.0,75.0,0.9464522650130731
2417,Lalomba Rosé,Spain,rose,2020.0,23.64,0.0,0,13.0,2.0,75.0,1.3736474722092178
2418,Château Romassan Coeur de Grain,France,rose,2021.0,33.16,0.0,0,12.5,1.0,75.0,1.5206145218782359
2419,Viñas del Vero Pinot Noir Rosado,Spain,rose,2021.0,9.31,0.0,2,13.0,1.0,75.0,0.9689496809813426
2420,Viña Encina Mevushal Rosado,Spain,rose,2021.0,9.35,0.0,0,13.0,1.0,75.0,0.9708116108725178
2421,Cuatro Pasos Rosado,Spain,rose,2021.0,,0.0,1,13.5,1.0,75.0,
2422,Bàrbara Forés Rosat,Spain,rose,2021.0,9.74,0.0,3,14.0,1.0,75.0,0.9885589568786155
2423,Brunus Rosé,Spain,rose,2021.0,14.11,0.0,1,12.5,1.0,75.0,1.1495270137543478
2424,Cigonyes Rosé,Spain,rose,2021.0,9.35,0.0,1,12.5,1.0,75.0,0.9708116108725178
2425,Vivanco Rosado,Spain,rose,2021.0,,0.0,0,13.5,1.0,75.0,
2426,Jané Ventura Rosat Vinyes Roses,Spain,rose,2021.0,9.57,0.0,0,12.5,1.0,75.0,0.9809119377768436
2427,Libalis Rosé,Spain,rose,2021.0,9.74,0.0,0,12.0,1.0,75.0,0.9885589568786155
2428,Mayla,Spain,rose,2020.0,10.64,0.0,1,11.5,2.0,75.0,1.0269416279590293
2429,Mès que Paraules Rosat,Spain,rose,2021.0,10.64,0.0,0,13.5,1.0,75.0,1.0269416279590293
2430,Parés Baltà Ros de Pacs Rosat,Spain,rose,2021.0,9.35,0.0,1,13.0,1.0,75.0,0.9708116108725178
2431,Txomin Etxaniz Rosado,Spain,rose,2021.0,11.54,0.0,4,11.5,1.0,75.0,1.0622058088197126
2432,Yllera Rosé Cinco.5,Spain,rose,,9.14,0.0,1,5.5,,75.0,0.9609461957338314
2433,Amanda Rosado de Lágrima,Spain,rose,2021.0,13.51,0.0,0,12.0,1.0,75.0,1.1306553490220306
2434,Sicus Cartoixà Marí,Spain,rose,2018.0,16.52,0.0,0,11.5,4.0,75.0,1.2180100429843634
2435,Vulcano Rosado,Spain,rose,2021.0,,0.0,3,13.0,1.0,75.0,
2436,Terra Remota Caminito,Spain,rose,2021.0,15.96,0.0,0,14.0,1.0,75.0,1.2030328870147107
2437,Naranjas Azules Garnacha,Spain,rose,2021.0,11.33,0.0,1,13.0,1.0,75.0,1.0542299098633972
2438,Pink Flow,Spain,rose,2021.0,13.69,0.0,0,13.0,1.0,75.0,1.13640344813399
2439,Pomagrana,Spain,rose,2019.0,,0.0,0,11.0,3.0,75.0,
2440,Sobrecasa Rosado Clásico,Spain,rose,2019.0,13.64,0.0,2,13.0,3.0,75.0,1.13481437032046
2441,Tianna Vélorosé,Spain,rose,2021.0,14.84,0.0,0,13.0,1.0,75.0,1.1714339009430084
2442,Bicicletas y Peces Rosado,Spain,rose,2021.0,10.68,0.0,2,12.5,1.0,75.0,1.0285712526925377
2443,I TANT Garnacha Rosé,Spain,rose,2020.0,9.78,0.0,0,13.0,2.0,75.0,0.9903388547876014
2444,Le Rosé de Antídoto,Spain,rose,2020.0,55.51,0.0,0,13.5,2.0,75.0,1.7443712273318606
2445,Nas del Gegant Rosado,Spain,rose,2020.0,,0.0,0,13.5,2.0,75.0,
2446,Vol d'Ànima de Raimat Rosé,Spain,rose,2021.0,,0.0,4,13.5,1.0,75.0,
2447,Herència Altés Rosat,Spain,rose,2020.0,9.52,0.0,0,13.5,2.0,75.0,0.9786369483844743
2448,Viña Encina Mevushal Rosado,Spain,rose,2021.0,9.35,0.0,0,13.0,1.0,75.0,0.9708116108725178
2449,Miraval Rosé,France,rose,2021.0,19.01,0.0,1,13.0,1.0,75.0,1.2789821168654432
2450,Roselito,Spain,rose,2021.0,,0.0,4,13.5,1.0,75.0,
2451,Dido Rosat,Spain,rose,2020.0,19.73,0.0,1,13.5,2.0,75.0,1.2951270852521912
2452,Marismilla,Spain,rose,2020.0,,0.0,0,14.5,2.0,75.0,
2453,Les Prunes,Spain,rose,2021.0,13.51,0.0,1,12.5,1.0,75.0,1.1306553490220306
2454,Escabeces,Spain,rose,2020.0,14.59,0.0,0,12.0,2.0,75.0,1.1640552918934517
2455,Goru Rosado,Spain,rose,2021.0,8.45,0.0,0,12.5,1.0,75.0,0.9268567089496923
2456,Chivite Colección 125 Rosado,Spain,rose,2021.0,23.12,0.0,0,13.5,1.0,75.0,1.3639878297484915
2457,Chivite Colección 125 Rosado,Spain,rose,2021.0,23.12,0.0,0,13.5,1.0,75.0,1.3639878297484915
2458,Mark Angeli Rosé d'un Jour,France,rose,2021.0,,0.0,0,11.0,1.0,75.0,
2459,Ramón Bilbao Rosado,Spain,rose,2021.0,9.74,4.8,10,12.5,1.0,75.0,0.9885589568786155
2460,Ramón Bilbao Rosado,Spain,rose,2021.0,9.74,4.8,10,12.5,1.0,75.0,0.9885589568786155
2461,Enate Rosado,Spain,rose,2021.0,10.0,5.0,13,14.0,1.0,75.0,1.0
2462,Quinta Clarisa,Spain,rose,2021.0,13.17,0.0,0,15.0,1.0,75.0,1.119585774961784
2463,Beronia Rosado,Spain,rose,2021.0,8.37,0.0,0,13.5,1.0,75.0,0.92272545799326
2464,Les Fumées Blanches Rosé,France,rose,2021.0,9.61,0.0,0,12.5,1.0,75.0,0.9827233876685453
2465,Jean Leon 3055 Rosé,Spain,rose,2021.0,13.08,0.0,0,12.5,1.0,75.0,1.1166077439882485
2466,Domaine de l'Horizon Rosé,France,rose,2017.0,,0.0,0,13.5,5.0,75.0,
2467,Jhana,Spain,rose,2019.0,26.17,0.0,0,13.3,3.0,75.0,1.417803722639881
2468,Château de Selle Coeur de Grain Rosé,France,rose,2021.0,33.46,0.0,0,12.5,1.0,75.0,1.5245259366263757
2469,Thymiopoulos Grande Réserve Rosé de Xinomavro,Greece,rose,2007.0,,0.0,0,13.5,15.0,75.0,
2470,Viñas del Vero Rosado,Spain,rose,2021.0,7.16,0.0,3,13.5,1.0,75.0,0.8549130223078556
2471,Domaine Tempier Bandol Rosé,France,rose,2020.0,,0.0,0,13.0,2.0,75.0,
2472,Bellotti Semplicemente Vino Rosa,Italy,rose,2020.0,,0.0,0,13.5,2.0,75.0,
2473,Máquina & Tabla Páramos de Nicasia Rosado,Spain,rose,2019.0,13.51,0.0,1,12.9,3.0,75.0,1.1306553490220306
2474,Torremilanos Ojo Gallo Rosado,Spain,rose,2020.0,21.45,0.0,0,13.5,2.0,75.0,1.331427296520743
2475,Gaintus One Night's Rosé,Spain,rose,2021.0,14.41,0.0,0,11.5,1.0,75.0,1.1586639808139894
2476,Binifadet Merlot Jove Rosat,Spain,rose,2021.0,13.99,0.0,0,13.0,1.0,75.0,1.1458177144918276
2477,Gran Caus Rosado,Spain,rose,2021.0,15.92,0.0,3,13.0,1.0,75.0,1.2019430634016501
2478,Jaboulet Côtes du Rhône Rosé Parallèle 45,France,rose,2019.0,11.28,0.0,0,13.0,3.0,75.0,1.0523090996473234
2479,Moteur Pistache Rosé,Spain,rose,2020.0,,0.0,1,12.0,2.0,75.0,
2480,Miraval Rosé,France,rose,2021.0,19.01,0.0,1,13.0,1.0,75.0,1.2789821168654432
2481,Villa Matilde Terre Cesare,Italy,rose,2020.0,12.36,0.0,0,12.5,2.0,75.0,1.0920184707527971
2482,Azpilicueta Rosado,Spain,rose,2020.0,9.48,0.0,0,12.5,2.0,75.0,0.9768083373380663
2483,La Novia Ideal Rosado,Spain,rose,2020.0,8.41,0.0,0,10.0,2.0,75.0,0.9247959957979122
2484,Heinrich Naked Rosé,Austria,rose,2020.0,13.11,0.0,0,12.0,2.0,75.0,1.1176026916900843
2485,Herència Altés Rosat Especial,Spain,rose,2020.0,17.16,0.0,0,13.5,2.0,75.0,1.2345172835126867
2486,Victoria Torres Clarete,Spain,rose,2018.0,,0.0,0,13.0,4.0,75.0,
2487,Victoria Torres Rosado,Spain,rose,2018.0,,0.0,0,12.9,4.0,75.0,
2488,Barón de Ley Rosado,Spain,rose,2021.0,7.94,0.0,1,13.5,1.0,75.0,0.8998205024270963
2489,Cueva Joy ,Spain,rose,2020.0,17.07,0.0,0,12.7,2.0,75.0,1.2322335211147337
2490,Domaine de La Janasse Côtes du Rhône Rosé,France,rose,2021.0,12.65,0.0,0,13.5,1.0,75.0,1.1020905255118367
2491,Akilia Clarete,Spain,rose,2021.0,15.36,0.0,0,12.0,1.0,75.0,1.1863912156954932
2492,Thymiopoulos Rosé de Xinomavro,Greece,rose,2020.0,,0.0,1,13.0,2.0,75.0,
2493,A. J. Adam Rosé Spätburgunder,Germany,rose,2020.0,,0.0,0,11.0,2.0,75.0,
2494,Aurora d'Espiells Rosé,Spain,rose,2021.0,11.11,0.0,0,11.5,1.0,75.0,1.0457140589408676
2495,Aurora d'Espiells Rosé,Spain,rose,2021.0,11.11,0.0,0,11.5,1.0,75.0,1.0457140589408676
2496,Domaine Vacheron Le Rosé,France,rose,2017.0,,0.0,1,13.0,5.0,75.0,
2497,Viña Sastre Rosado,Spain,rose,2021.0,12.96,0.0,0,13.5,1.0,75.0,1.1126050015345745
2498,Nuestra Señora del Portal Rosado,Spain,rose,2019.0,,0.0,4,14.0,3.0,75.0,
2499,Edetària Via terra Rosat,Spain,rose,2021.0,10.12,0.0,0,13.0,1.0,75.0,1.0051805125037803
2500,Gramona Mart Xarel·lo Vermell,Spain,rose,2022.0,13.04,0.0,0,11.5,0.0,75.0,1.1152775913959014
2501,Grifo Rosado de Lágrima ,Spain,rose,2021.0,,0.0,3,12.5,1.0,75.0,
2502,Le Coste Rosato,Italy,rose,2019.0,,0.0,0,12.5,3.0,75.0,
2503,Atrevit,Spain,rose,2021.0,8.71,0.0,1,13.0,1.0,75.0,0.9400181550076633
2504,Viña Tondonia Rosado Gran Reserva,Spain,rose,2012.0,,0.0,1,12.0,10.0,75.0,
2505,Marqués de Murrieta Primer Rosé,Spain,rose,2021.0,31.36,0.0,1,14.0,1.0,75.0,1.496376054012401
2506,Viña Real Rosado,Spain,rose,2021.0,8.58,0.0,5,12.5,1.0,75.0,0.9334872878487055
2507,Les Argiles de d'Orto Vins Rosat,Spain,rose,2019.0,11.11,0.0,0,14.0,3.0,75.0,1.0457140589408676
2508,Séléné Rose,France,rose,2021.0,17.12,0.0,0,11.0,1.0,75.0,1.2335037603411345
2509,Manzanilla La Guita,Spain,fortified and sherry,,9.57,4.8,52,15.0,,75.0,0.9809119377768436
2510,Manzanilla La Gitana,Spain,fortified and sherry,,9.35,4.9,31,15.0,,75.0,0.9708116108725178
2511,González Byass Solera 1847,Spain,fortified and sherry,,10.25,5.0,21,18.0,,75.0,1.0107238653917732
2512,Fino La Ina,Spain,fortified and sherry,,9.48,4.9,47,15.0,,75.0,0.9768083373380663
2513,Canasta Cream,Spain,fortified and sherry,,10.47,4.8,9,19.5,,75.0,1.0199466816788423
2514,Tío Pepe,Spain,fortified and sherry,,10.08,4.9,44,15.0,,75.0,1.0034605321095065
2515,González Byass Alfonso Oloroso Seco,Spain,fortified and sherry,,11.93,4.6,7,18.0,,75.0,1.0766404436703418
2516,Manzanilla Argüeso San León Clásica,Spain,fortified and sherry,,10.51,0.0,3,15.0,,75.0,1.0216027160282422
2517,Fino Tío Mateo,Spain,fortified and sherry,,11.54,0.0,1,15.0,,75.0,1.0622058088197126
2518,La Riva Manzanilla Fina Miraflores Baja,Spain,fortified and sherry,,15.53,0.0,0,15.0,,75.0,1.1911714557285584
2519,Manzanilla Alegría,Spain,fortified and sherry,,9.48,0.0,2,15.0,,75.0,0.9768083373380663
2520,Manzanilla Argüeso,Spain,fortified and sherry,,8.71,0.0,2,15.0,,75.0,0.9400181550076633
2521,Niepoort Dry White,Portugal,fortified and sherry,,12.27,0.0,1,19.5,,75.0,1.0888445627270043
2522,Fino Quinta,Spain,fortified and sherry,,9.7,4.8,6,15.0,,75.0,0.9867717342662449
2523,Barbadillo Manzanilla Nave Trinidad en Rama,Spain,fortified and sherry,,15.02,0.0,0,15.0,,75.0,1.1766699326681496
2524,Dry Sack Medium,Spain,fortified and sherry,,11.28,4.9,22,19.5,,75.0,1.0523090996473234
2525,Graham's Fine White Port,Portugal,fortified and sherry,,11.5,0.0,0,19.0,,75.0,1.0606978403536116
2526,Colosia Manzanilla,Spain,fortified and sherry,,11.41,0.0,3,15.0,,75.0,1.0572856444182146
2527,Lustau Almacenista Cayetano del Pino y Cia.,Spain,fortified and sherry,,33.855,0.0,3,21.0,,50.0,1.5296228181334433
2528,Amontillado del Príncipe 15 años,Spain,fortified and sherry,,17.72,0.0,1,18.5,,75.0,1.248463717551032
2529,Niepoort Vintage,Portugal,fortified and sherry,2019.0,71.39,0.0,0,19.5,3.0,75.0,1.8536373819585943
2530,Maruja Manzanilla,Spain,fortified and sherry,,11.58,0.0,1,15.0,,75.0,1.0637085593914173
