name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Finca Manzanos Rioja Reserva Especial 2016,14.0,2016,75.0,Spain,Red,16.99,194,4.2,https://www.virginwines.co.uk/wine/Z36165101434/Finca-Manzanos-Rioja-Reserva-Especial,ESP,16.99,1.2301933788690456,16.99,6.0,4.2
Plantagenet Mt Barker Shiraz 2016,14.5,2016,75.0,Australia,Red,29.99,45,4.4,https://www.virginwines.co.uk/wine/Z31847100089/Plantagenet-Mt-Barker-Shiraz,AUS,29.99,1.476976465759527,29.99,6.0,4.4
Fernando de Castilla Classic Amontillado NV,17.5,NV,75.0,Spain,Sherry,15.99,26,3.6,https://www.virginwines.co.uk/wine/Z33343100029/Fernando-de-Castilla-Classic-Amontillado,ESP,15.99,1.2038484637462348,15.99,,3.6
Cloudy Bay Sauvignon Blanc 2021,13.5,2021,75.0,New Zealand,White,25.99,575,4.7,https://www.virginwines.co.uk/wine/Z35099101524/Cloudy-Bay-Sauvignon-Blanc,NZL,25.99,1.4148062795010126,25.99,1.0,4.7
Chateau du Seuil Bordeaux Rose 2021,12.5,2021,75.0,France,Rosé,11.99,199,4.1,https://www.virginwines.co.uk/wine/Z34683100783/Chateau-du-Seuil-Bordeaux-Rose,FRA,11.99,1.0788191830988487,11.99,1.0,4.1
Chateau Musar Jeune Red 2019,13.5,2019,75.0,Lebanon,Red,13.99,234,4.0,https://www.virginwines.co.uk/wine/Z36778101961/Chateau-Musar-Jeune-Red,LBN,13.99,1.1458177144918276,13.99,3.0,4.0
Schola Sarmenti Nauna IGT Salento 2018,16.0,2018,75.0,Italy,Red,22.99,96,4.8,https://www.virginwines.co.uk/wine/Z37107102454/Schola-Sarmenti-Nauna-IGT-Salento,ITA,22.99,1.361538971269279,22.99,4.0,4.8
Vat 27 Reserve Cabernet Sauvignon Merlot 2020,13.5,2020,75.0,Australia,Red,12.99,3343,4.4,https://www.virginwines.co.uk/wine/Z36832102291/Vat-27-Reserve-Cabernet-Sauvignon-Merlot-Z36832102291,AUS,12.99,1.113609151073028,12.99,2.0,4.4
Champagne Bollinger Rose NV,12.0,NV,75.0,France,Sparkling,56.5,12,4.8,https://www.virginwines.co.uk/wine/Z37130100003/Champagne-Bollinger-Rose-Z37130100003,FRA,56.5,1.7520484478194385,56.5,,4.8
Finca Manzanos Seleccion de la Familia Rioja Crianza 2018,13.5,2018,75.0,Spain,Red,13.99,211,4.1,https://www.virginwines.co.uk/wine/Z36164101434/Finca-Manzanos-Seleccion-de-la-Familia-Rioja-Crianza,ESP,13.99,1.1458177144918276,13.99,4.0,4.1
Cuvee des Galets d’Estezargues 2019,15.0,2019,75.0,France,Red,10.99,126,4.0,https://www.virginwines.co.uk/wine/Z35444101112/Cuvee-des-Galets-dEstezargues,FRA,10.99,1.0409976924234905,10.99,3.0,4.0
Domaine Baumard Carte Turquoise Cremant de Loire NV,12.5,NV,75.0,France,Sparkling,16.99,103,4.2,https://www.virginwines.co.uk/wine/Z36159101434/Domaine-Baumard-Carte-Turquoise-Cremant-de-Loire,FRA,16.99,1.2301933788690456,16.99,,4.2
Louis Moreau Chablis 1er Cru Vaulignot 2019,12.5,2019,75.0,France,White,24.99,174,4.4,https://www.virginwines.co.uk/wine/Z37134102468/Louis-Moreau-Chablis-1er-Cru-Vaulignot-Z37134102468,FRA,24.99,1.39776625612645,24.99,3.0,4.4
Perdeberg Winery Vineyard Collection Cinsault 2015,14.0,2015,75.0,South Africa,Red,9.99,92,3.6,https://www.virginwines.co.uk/wine/Z37527100009/Perdeberg-Winery-Vineyard-Collection-Cinsault,ZAF,9.99,0.9995654882259823,9.99,7.0,3.6
Baciato Negroamaro Primitivo 2021,13.0,2021,75.0,Italy,Red,10.99,1104,4.1,https://www.virginwines.co.uk/wine/Z37465102461/Baciato-Negroamaro-Primitivo,ITA,10.99,1.0409976924234905,10.99,1.0,4.1
Loom Single Vineyard Field Blend 2018,14.0,2018,75.0,Australia,Red,18.49,28,4.6,https://www.virginwines.co.uk/wine/Z37607102291/Loom-Single-Vineyard-Field-Blend,AUS,18.49,1.266936911159173,18.49,4.0,4.6
El Zumbido Garnacha Rosado 2021,13.5,2021,75.0,Spain,Rosé,9.99,764,3.9,https://www.virginwines.co.uk/wine/Z37555102647/El-Zumbido-Garnacha-Rosado,ESP,9.99,0.9995654882259823,9.99,1.0,3.9
El Zumbido Garnacha Syrah 2020,14.5,2020,75.0,Spain,Red,9.99,1708,4.0,https://www.virginwines.co.uk/wine/Z37556102647/El-Zumbido-Garnacha-Syrah,ESP,9.99,0.9995654882259823,9.99,2.0,4.0
Il Colmo Prosecco Brut NV,11.5,NV,75.0,Italy,Sparkling,14.99,2042,4.4,https://www.virginwines.co.uk/wine/Z37622102461/Il-Colmo-Prosecco-Brut,ITA,14.99,1.1758016328482794,14.99,,4.4
Chateau Dereszla Tokaji Dry 2020,11.5,2020,75.0,Hungary,White,13.99,49,4.2,https://www.virginwines.co.uk/wine/Z37626102128/Chateau-Dereszla-Tokaji-Dry,HUN,13.99,1.1458177144918276,13.99,2.0,4.2
Chateau Dereszla Tokaji Aszu 5 Puttonyos 2016,10.5,2016,50.0,Hungary,Dessert,32.49,32,4.7,https://www.virginwines.co.uk/wine/Z37628102128/Chateau-Dereszla-Tokaji-Aszu-5-Puttonyos,HUN,48.735,1.687840970400664,32.49,6.0,4.7
Patto Catarratto 2019,12.0,2019,75.0,Italy,White,9.99,464,3.8,https://www.virginwines.co.uk/wine/Z37635101434/Patto-Catarratto,ITA,9.99,0.9995654882259823,9.99,3.0,3.8
Strout Road Vintners White Blend 2021,12.5,2021,75.0,Australia,White,10.99,1136,4.0,https://www.virginwines.co.uk/wine/Z37643102291/Strout-Road-Vintners-White-Blend,AUS,10.99,1.0409976924234905,10.99,1.0,4.0
Targa Rioja Garnacha 2020,14.0,2020,75.0,Spain,Red,14.99,326,4.1,https://www.virginwines.co.uk/wine/Z37646101434/Targa-Rioja-Garnacha,ESP,14.99,1.1758016328482794,14.99,2.0,4.1
Targa Rioja Graciano 2021,13.5,2021,75.0,Spain,Red,14.99,340,4.2,https://www.virginwines.co.uk/wine/Z37647101434/Targa-Rioja-Graciano,ESP,14.99,1.1758016328482794,14.99,1.0,4.2
Targa Rioja Tempranillo 2020,13.5,2020,75.0,Spain,Red,14.99,366,4.2,https://www.virginwines.co.uk/wine/Z37648101434/Targa-Rioja-Tempranillo,ESP,14.99,1.1758016328482794,14.99,2.0,4.2
Champagne Gremillet Brut Blanc de Blancs NV,12.0,NV,75.0,France,Sparkling,33.99,23,4.4,https://www.virginwines.co.uk/wine/Z37654100020/Champagne-Gremillet-Brut-Blanc-de-Blancs,FRA,33.99,1.5313511645830598,33.99,,4.4
The Bolney Estate Bolney Bubbly Brut NV,12.5,NV,75.0,England,Sparkling,25.99,87,4.5,https://www.virginwines.co.uk/wine/Z42219102155/The-Bolney-Estate-Bolney-Bubbly-Brut-Z42219102155,unknown,25.99,1.4148062795010126,25.99,,4.5
Domaine Baumard Cremant de Loire Carte Corail Rose NV,12.5,NV,75.0,France,Sparkling,17.99,58,4.0,https://www.virginwines.co.uk/wine/Z37669101434/Domaine-Baumard-Cremant-de-Loire-Carte-Corail-Rose,FRA,17.99,1.2550311633455513,17.99,,4.0
Anello Piemonte DOC Barbera 2019,13.5,2019,75.0,Italy,Red,9.99,1294,3.9,https://www.virginwines.co.uk/wine/Z37678100029/Anello-Piemonte-DOC-Barbera,ITA,9.99,0.9995654882259823,9.99,3.0,3.9
Domaine Denis Jamain Les Fossiles Reuilly Sauvignon Blanc 2019,13.0,2019,75.0,France,White,16.99,31,4.2,https://www.virginwines.co.uk/wine/Z37682101935/Domaine-Denis-Jamain-Les-Fossiles-Reuilly-Sauvignon-Blanc,FRA,16.99,1.2301933788690456,16.99,3.0,4.2
Chateau de Gayon Madiran dou Barrinquet 2009,14.5,2009,75.0,France,Red,31.99,11,4.5,https://www.virginwines.co.uk/wine/Z37729102768/Chateau-de-Gayon-Madiran-dou-Barrinquet,FRA,31.99,1.5050142400841071,31.99,13.0,4.5
Lenne Pinot Noir 2020,13.0,2020,75.0,Germany,Red,12.99,173,4.0,https://www.virginwines.co.uk/wine/Z37742102638/Lenne-Pinot-Noir,DEU,12.99,1.113609151073028,12.99,2.0,4.0
Jean Stodden J Spatburgunder 2018,12.5,2018,75.0,Germany,Red,22.99,38,4.2,https://www.virginwines.co.uk/wine/Z37741102638/Jean-Stodden-J-Spatburgunder,DEU,22.99,1.361538971269279,22.99,4.0,4.2
Domaine Baumard Coteaux du Layon Carte d'Or 2018,12.0,2018,37.5,France,Dessert,11.99,29,4.1,https://www.virginwines.co.uk/wine/Z37668101434/Domaine-Baumard-Coteaux-du-Layon-Carte-dOr,FRA,23.98,1.37984917876283,11.99,4.0,4.1
Riecine La Gioia 2017,14.0,2017,75.0,Italy,Red,49.0,3,4.7,https://www.virginwines.co.uk/wine/Z38020101434/Riecine-La-Gioia,ITA,49.0,1.6901960800285136,49.0,5.0,0.0
Champagne Vilmart Grande Reserve Brut Premier Cru NV,12.5,NV,75.0,France,Sparkling,36.99,64,4.5,https://www.virginwines.co.uk/wine/Z33358100834/Champagne-Vilmart-Grande-Reserve-Brut-Premier-Cru,FRA,36.99,1.568084331315394,36.99,,4.5
The Black Pig The Prize McLaren Vale Shiraz Magnum 2019,14.5,2019,150.0,Australia,Red,44.99,1250,4.7,https://www.virginwines.co.uk/wine/Z38003102291/The-Black-Pig-The-Prize-McLaren-Vale-Shiraz-Magnum-Z38003102291,AUS,22.495,1.3520859975015858,44.99,3.0,4.7
T918 Single Site Sauvignon Blanc 2021,13.5,2021,75.0,South Africa,White,10.99,1334,4.1,https://www.virginwines.co.uk/wine/Z38033101414/T918-Single-Site-Sauvignon-Blanc,ZAF,10.99,1.0409976924234905,10.99,1.0,4.1
Urla Nero d'Avola Urla Karasi 2018,14.5,2018,75.0,Turkey,Red,29.99,24,4.2,https://www.virginwines.co.uk/wine/Z37672102803/Urla-Nero-dAvola-Urla-Karasi,TUR,29.99,1.476976465759527,29.99,4.0,4.2
Lergenmuller Saigner Rose Trocken 2020,12.5,2020,75.0,Germany,Rosé,13.99,124,4.3,https://www.virginwines.co.uk/wine/Z38633102465/Lergenmuller-Saigner-Rose-Trocken,DEU,13.99,1.1458177144918276,13.99,2.0,4.3
Ardido Vinho Verde DOC 2020,12.0,2020,75.0,Portugal,White,11.99,414,4.0,https://www.virginwines.co.uk/wine/Z39006101434/Ardido-Vinho-Verde-DOC,PRT,11.99,1.0788191830988487,11.99,2.0,4.0
Tall Gum Shiraz Cabernet 2021,14.0,2021,75.0,Australia,Red,11.99,1395,4.2,https://www.virginwines.co.uk/wine/Z39845101414/Tall-Gum-Shiraz-Cabernet,AUS,11.99,1.0788191830988487,11.99,1.0,4.2
Billy Bosch Pinotage Shiraz 2021,12.5,2021,75.0,South Africa,Red,10.99,762,4.2,https://www.virginwines.co.uk/wine/Z39806100009/Billy-Bosch-Pinotage-Shiraz,ZAF,10.99,1.0409976924234905,10.99,1.0,4.2
L'Ornato Bianco 2020,13.0,2020,75.0,Italy,White,16.99,137,4.4,https://www.virginwines.co.uk/wine/Z41026101434/LOrnato-Bianco,ITA,16.99,1.2301933788690456,16.99,2.0,4.4
